Run Duration (ms)	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	BR_MIS_PRED	BR_PRED	MEM_ACCESS	L1I_CACHE	L1D_CACHE_WB
4.010810276	freqmine	1	204	33.5	5.072	0.284	101420862	610300	16037570	31510113	39815271	304491
4.511752546	freqmine	1	204	33.5	5.072	0.284	101637828	595522	16279084	32143142	40076749	303137
5.012722421	freqmine	1	204	34	5.072	0.284	102263475	609161	16376755	32367564	40339105	302754
5.513763392	freqmine	1	204	33.5	5.072	0.284	99444984	583241	16190380	31959814	39535396	294906
6.014711027	freqmine	1	204	33.5	5.072	0.284	100697439	586164	16462474	32625090	40096194	299818
6.515699809	freqmine	1	204	34	5.072	0.324	102370265	600001	17392998	34071410	41647378	300480
7.016692185	freqmine	1	204	34	5.072	0.284	122237346	938180	18995013	32253080	47747657	401274
7.095183359	freqmine	1	204	33.5	5.072	0.284	18231481	92455	3224660	5579233	7388803	65607
0.500718202	freqmine	1	204	33.5	5.08	0.284	100015145	602255	18386543	37463391	43322399	274558
1.001834175	freqmine	1	204	33.5	5.072	0.324	102275148	657945	14858095	28479295	38570175	311668
1.502586336	freqmine	1	204	33.5	5.072	0.284	103136116	652593	15546652	30170610	39571026	311543
2.00351694	freqmine	1	204	33.5	5.072	0.324	102987170	633392	15633730	30363268	39549754	307464
2.504472023	freqmine	1	204	33.5	5.072	0.284	102625398	627579	15864441	31026772	39807672	302405
3.005475284	freqmine	1	204	33.5	5.072	0.284	102975556	628591	15891892	31077142	39788567	308856
3.507738213	freqmine	1	204	33.5	5.072	0.284	101870430	616117	15712997	30764798	39439575	305230
4.00868241	freqmine	1	204	33.5	5.072	0.284	103081757	616117	16333172	32046096	40424643	304904
4.509714318	freqmine	1	204	34	5.072	0.284	101829472	602057	16289797	32156574	40036056	301065
5.010664506	freqmine	1	204	33.5	5.072	0.284	101135424	591577	16295661	32130728	39934533	297971
5.511550316	freqmine	1	204	34	5.072	0.284	100673442	593132	16347398	32235104	39921375	297839
6.012343677	freqmine	1	204	33.5	5.072	0.284	102898320	592012	16931771	33502100	41019372	301397
6.513495171	freqmine	1	204	33.5	5.072	0.324	101726562	604195	16627380	32138728	40383143	307755
7.014503016	freqmine	1	204	34	5.072	0.284	119937029	848574	17797176	32210528	45453691	338710
7.14858495	freqmine	1	204	33.5	5.072	0.284	30487351	210641	7019617	11075893	14406981	159319
0.500373298	freqmine	1	307.2	33.5	5.072	0.405	154074234	932684	26065196	52140894	63311809	430777
1.001121345	freqmine	1	307.2	33.5	5.072	0.365	154265034	976236	22810927	44082070	58477708	449011
1.501831995	freqmine	1	307.2	33.5	5.072	0.405	154840001	952634	23591653	45951565	59524064	450244
2.002546916	freqmine	1	307.2	33.5	5.072	0.365	154254514	928051	23629523	46177210	59276420	446773
2.503119125	freqmine	1	307.2	33.5	5.072	0.405	153712481	918527	23808584	46634901	59312065	441431
3.003792586	freqmine	1	307.2	33.5	5.072	0.365	151983685	883775	24212423	47693651	59496900	434128
3.504328024	freqmine	1	307.2	33.5	5.072	0.405	152998223	893914	24457315	48173414	59950037	435382
4.005030132	freqmine	1	307.2	33.5	5.072	0.405	154657270	874280	25544340	50604595	61582788	437688
4.505792554	freqmine	1	307.2	33.5	5.072	0.365	167927366	973614	25537750	49037864	64188531	488684
4.654150833	freqmine	1	307.2	33.5	5.072	0.405	54578529	505373	10729577	16050927	23549102	209023
0.500493718	freqmine	1	307.2	33.5	5.072	0.405	154621016	932202	26171695	52332798	63527459	440092
1.001254681	freqmine	1	307.2	33.5	5.072	0.365	152636352	961386	22676268	43841696	57940005	456014
1.501935539	freqmine	1	307.2	33.5	5.072	0.365	154562925	939642	23428587	45525468	59135430	457769
2.002622439	freqmine	1	307.2	33.5	5.072	0.405	153528168	926762	23582280	46090183	59132008	458472
2.50315173	freqmine	1	307.2	33.5	5.072	0.365	155366271	925110	24121145	47218232	60141062	459833
3.003823004	freqmine	1	307.2	34	5.072	0.365	155618972	904705	24828392	48882766	60899239	456189
3.504506414	freqmine	1	307.2	34	5.072	0.405	154549234	891967	24758702	48812742	60593899	449397
4.005136593	freqmine	1	307.2	33.5	5.072	0.365	153688798	870732	25411737	50270187	61254382	442449
4.505824274	freqmine	1	307.2	33.5	5.072	0.365	166440927	963416	25326701	48611228	63620184	487214
4.655881241	freqmine	1	307.2	34	5.072	0.365	56636037	536177	11017181	16586674	24410695	217409
0.500366267	freqmine	1	307.2	33.5	5.072	0.405	153668787	918086	26115959	52179328	63083292	440056
1.001170305	freqmine	1	307.2	33.5	5.072	0.405	154313010	953927	22928458	44306660	58380178	472885
1.501724857	freqmine	1	307.2	33.5	5.072	0.365	154744361	933600	23538704	45757236	59030882	470897
2.002697076	freqmine	1	307.2	33.5	5.072	0.405	155146737	923585	23788705	46410131	59402210	472856
2.503255274	freqmine	1	307.2	33.5	5.072	0.405	152883148	901559	23755868	46471595	58980901	461526
3.003887329	freqmine	1	307.2	33	5.072	0.365	154121100	888496	24532528	48267577	60107820	456378
3.504432871	freqmine	1	307.2	33.5	5.072	0.405	154009135	883313	24545668	48312244	60040323	460917
4.00510727	freqmine	1	307.2	33	5.072	0.365	154538312	872583	25436338	50185294	61247184	457733
4.505653541	freqmine	1	307.2	34	5.072	0.365	164365606	934335	25970094	50429364	63945917	489693
4.724986921	freqmine	1	307.2	33.5	5.072	0.405	79178996	670431	13903874	21786667	32084194	291462
0.500364964	freqmine	1	403.2	33.5	5.072	0.486	200495976	1203705	32558132	64601866	79934291	570548
1.000949622	freqmine	1	403.2	33.5	5.064	0.486	200874899	1226036	29912894	58025385	75651587	588212
1.501392557	freqmine	1	403.2	33	5.072	0.445	201407677	1186368	30469488	59484807	76220103	592526
2.001959818	freqmine	1	403.2	33.5	5.072	0.486	200896986	1169406	30811480	60401370	76540488	595588
2.502402232	freqmine	1	403.2	33	5.064	0.445	201921680	1147661	31930350	62868805	77971864	586873
3.003105382	freqmine	1	403.2	33.5	5.072	0.446	200689837	1128915	32445762	64090306	78455057	575895
3.503761447	freqmine	1	403.2	33.5	5.072	0.486	215425243	1212043	33019212	63838958	81891591	631017
3.61638743	freqmine	1	403.2	33	5.072	0.486	55493129	517851	10780750	16119631	23689919	211248
0.50042507	freqmine	1	403.2	33.5	5.072	0.486	202427572	1214500	32864798	65220758	80627050	569751
1.000932226	freqmine	1	403.2	33.5	5.072	0.486	202480109	1233711	30116221	58479831	76337225	587421
1.501378963	freqmine	1	403.2	33	5.064	0.446	199860978	1187724	30236355	59039814	75849328	584267
2.002084509	freqmine	1	403.2	33.5	5.064	0.486	202662104	1182773	31219995	61275137	77534714	587317
2.502666666	freqmine	1	403.2	33	5.072	0.446	202579261	1146502	32135667	63315978	78526318	581242
3.003106215	freqmine	1	403.2	33.5	5.064	0.486	199515684	1121903	32221326	63675793	77944907	566877
3.503572901	freqmine	1	403.2	33.5	5.072	0.446	223603005	1257576	33723545	64993867	84425074	644987
3.59247147	freqmine	1	403.2	34	5.072	0.446	37923314	425880	8547722	11951350	17570259	159776
0.500407362	freqmine	1	403.2	33	5.072	0.405	200010271	1194807	32570409	64555365	79820700	563289
1.001400727	freqmine	1	403.2	33	5.072	0.486	201414491	1216621	30115121	58303481	76056456	582411
1.501841735	freqmine	1	403.2	33.5	5.072	0.446	200796797	1179820	30492094	59432529	76290987	578770
2.00239936	freqmine	1	403.2	33.5	5.072	0.446	201246421	1161372	30984771	60641560	76946998	585563
2.502854379	freqmine	1	403.2	33	5.072	0.446	202100894	1147470	32235103	63397059	78627798	572394
3.003296741	freqmine	1	403.2	33	5.064	0.445	201837802	1130517	32517474	64131048	78878285	574579
3.503761656	freqmine	1	403.2	33	5.072	0.446	216205584	1210676	33229433	64135796	82435640	627390
3.6164379	freqmine	1	403.2	33.5	5.072	0.446	53290343	499895	10383584	15419851	23387425	201335
0.500324078	freqmine	1	518.4	33.5	5.064	0.567	260556038	1546897	41161912	81187283	101609961	718492
1.000741596	freqmine	1	518.4	33.5	5.064	0.567	261384690	1539008	39036736	75953485	97843280	731038
1.501110623	freqmine	1	518.4	33	5.064	0.567	260063476	1495004	39272733	76721939	97696981	734802
2.00157335	freqmine	1	518.4	33.5	5.064	0.567	260623280	1457043	40551105	79770343	99263708	721494
2.501951961	freqmine	1	518.4	33.5	5.064	0.567	259642530	1427459	42401796	83531046	101387521	714625
2.818943816	freqmine	1	518.4	33	5.064	0.567	188295995	1254330	29583988	52078914	71918040	583805
0.500806954	freqmine	1	518.4	33	5.064	0.567	259623423	1542549	40910537	80711485	100816341	738172
1.001601617	freqmine	1	518.4	33.5	5.064	0.567	260351550	1541339	38756066	75301867	97314559	746355
1.501984186	freqmine	1	518.4	33.5	5.064	0.567	257823684	1493080	38961264	76150686	96857397	742565
2.00237337	freqmine	1	518.4	33.5	5.064	0.567	260297510	1462344	40633535	79937743	99301470	749516
2.502837086	freqmine	1	518.4	33	5.064	0.567	260819280	1436812	42332725	83368593	101401715	744126
2.828648171	freqmine	1	518.4	33.5	5.064	0.567	190633243	1268484	29856046	52526323	73187003	590254
0.500271056	freqmine	1	518.4	33	5.064	0.567	255635653	1512740	40229535	79307584	99203128	714518
1.000694095	freqmine	1	518.4	33	5.064	0.567	259537501	1513336	38481882	74730594	96625280	731156
1.501164895	freqmine	1	518.4	33	5.064	0.567	260592731	1486057	39292493	76677950	97772821	743790
2.001528453	freqmine	1	518.4	33	5.064	0.567	255471853	1418546	39844036	78331824	97315388	717793
2.501876178	freqmine	1	518.4	33	5.064	0.567	259036085	1414115	41651435	82150555	100267320	718819
2.842871234	freqmine	1	518.4	33	5.064	0.567	200775939	1319145	31827571	56151496	76942956	626026
0.500236159	freqmine	1	614.4	33	5.064	0.607	307271130	1791971	47360330	93241212	117258022	853966
1.000613103	freqmine	1	614.4	33	5.064	0.648	308667294	1759478	45468001	88575653	113823298	876880
1.50094291	freqmine	1	614.4	33	5.064	0.648	307870881	1709211	46567190	91386295	114909765	861800
2.001275946	freqmine	1	614.4	32.5	5.064	0.648	308189260	1673706	48267780	95144775	117143958	866689
2.407859304	freqmine	1	614.4	33	5.064	0.648	272569368	1701497	43080981	78581068	103902951	822824
0.500312099	freqmine	1	614.4	33	5.064	0.567	305791336	1791089	47067448	92709534	116584075	828964
1.000685345	freqmine	1	614.4	33	5.064	0.648	307084319	1760839	45145532	87947458	113243539	844876
1.501093435	freqmine	1	614.4	33	5.064	0.648	308013128	1716544	46924600	92083091	115562245	847972
2.00142694	freqmine	1	614.4	33	5.064	0.648	307083665	1675092	48172561	95033200	116643103	831740
2.396180472	freqmine	1	614.4	33	5.064	0.648	265007940	1655377	41721331	75842024	101283784	786637
0.500223242	freqmine	1	614.4	33	5.064	0.607	303760756	1772362	46859494	92123448	115859905	832188
1.000675657	freqmine	1	614.4	33	5.064	0.648	306793098	1758588	45241320	87988899	113062341	861179
1.501012808	freqmine	1	614.4	33	5.064	0.648	308141654	1715547	46691667	91451659	115066028	858610
2.001425013	freqmine	1	614.4	33	5.064	0.648	307914814	1668856	48085171	94712840	116468097	844311
2.427956628	freqmine	1	614.4	33	5.064	0.648	285661596	1747536	45276413	82705720	108794676	849468
0.500242357	freqmine	1	710.4	33.5	5.064	0.688	354512991	2031615	53503415	104934784	132860065	967109
1.000634874	freqmine	1	710.4	33.5	5.056	0.728	358678120	2002554	52521551	102263261	131225978	990670
1.501010933	freqmine	1	710.4	33	5.056	0.728	357124645	1930923	54316272	106617468	132882825	976713
2.001346261	freqmine	1	710.4	33	5.056	0.728	353907684	1873074	54592036	107014208	132541218	955977
2.115653692	freqmine	1	710.4	33.5	5.064	0.729	99305650	742007	15873480	25376735	38057860	325865
0.500282462	freqmine	1	710.4	33	5.064	0.687	356547044	2071795	53899084	105951067	134167402	958577
1.00061852	freqmine	1	710.4	33	5.056	0.728	355568689	2001561	51958343	101538170	129954163	974742
1.500979109	freqmine	1	710.4	33	5.056	0.728	357860361	1946139	54173796	106727975	132868113	970615
2.001290843	freqmine	1	710.4	33	5.056	0.728	369865796	1989287	56356731	110045380	137877289	1001052
2.074705536	freqmine	1	710.4	33	5.056	0.728	64306013	533295	11692023	17859625	25964399	230318
0.500211315	freqmine	1	710.4	33	5.064	0.648	356025185	2052687	53945321	105898122	133838449	962195
1.000612061	freqmine	1	710.4	33.5	5.056	0.728	356108698	2004057	51879350	101163385	129962734	977709
1.500926503	freqmine	1	710.4	33	5.056	0.729	358540103	1950691	54455188	106997982	133457272	969090
2.001261727	freqmine	1	710.4	32.5	5.064	0.729	372185219	1983995	57026422	111533268	139059133	1007843
2.093089327	freqmine	1	710.4	33	5.056	0.728	73865441	623309	12846749	19732429	29356226	252670
0.500182772	freqmine	1	921.6	33.5	5.056	0.808	460368794	2567898	66734636	130746459	166229667	1201292
1.000463568	freqmine	1	921.6	33	5.056	0.889	463562962	2485164	66538440	130294814	165012319	1215197
1.500718113	freqmine	1	921.6	33.5	5.048	0.888	458009410	2384945	69317969	136472316	167505368	1187737
1.6728124	freqmine	1	921.6	33	5.056	0.889	182553790	1178780	27394586	47782513	66607063	540082
0.500199126	freqmine	1	921.6	33.5	5.056	0.768	460968188	2560407	67183859	131565552	166879111	1224695
1.00057482	freqmine	1	921.6	33	5.056	0.849	462574260	2482395	66825464	130735036	165384185	1239059
1.500839313	freqmine	1	921.6	33	5.056	0.889	462303905	2404701	69878302	137307651	168893791	1231104
1.667065433	freqmine	1	921.6	33	5.056	0.889	175161217	1127809	26504165	46192431	64105294	528943
0.500175532	freqmine	1	921.6	33	5.056	0.768	461946620	2585166	67242967	131802321	167296363	1239669
1.000542007	freqmine	1	921.6	33	5.056	0.849	461826806	2499190	66482791	130165002	164883230	1247247
1.500799052	freqmine	1	921.6	33.5	5.056	0.889	461347455	2432422	70050482	137719148	169255820	1236668
1.663181326	freqmine	1	921.6	33.5	5.056	0.889	177133657	1147144	26726620	46627546	64830215	524345
0.500170584	freqmine	1	1036.8	33.5	5.056	0.849	518117441	2825804	74408216	145636758	184888933	1327849
1.000437942	freqmine	1	1036.8	34	5.048	0.928	520050923	2725695	74295529	145394047	183636166	1336080
1.500684935	freqmine	1	1036.8	33.5	5.048	0.969	540092758	2985429	80695800	152611786	195422056	1444070
1.50629945	freqmine	1	1036.8	33.5	5.048	0.969	6838446	28943	841060	1608558	2134398	20889
0.500172929	freqmine	1	1036.8	33	5.056	0.808	521878589	2871223	74997911	146543848	186068379	1351935
1.000467318	freqmine	1	1036.8	33	5.048	0.928	518987016	2757448	74302073	145235010	183044619	1340850
1.500709728	freqmine	1	1036.8	33.5	5.048	0.969	542733458	3020777	81210932	153348286	196487943	1450709
1.507592139	freqmine	1	1036.8	33.5	5.048	0.969	8176452	36348	1129251	2245029	2750460	25193
0.50016673	freqmine	1	1036.8	33.5	5.056	0.849	521904293	2851518	74807525	146386608	185910537	1365427
1.000449088	freqmine	1	1036.8	33.5	5.048	0.928	517078922	2724297	73967869	144857953	182620113	1357876
1.500401646	freqmine	1	1036.8	33.5	5.048	0.969	544840804	3005964	81813046	154867043	197332997	1473328
0.500163761	freqmine	1	1132.8	33	5.056	0.849	551487368	2992810	78473636	153583706	195011911	1406897
1.000423358	freqmine	1	1132.8	33.5	5.048	1.009	550550479	2862202	78457201	153748602	193247450	1416510
1.427319305	freqmine	1	1132.8	34	5.048	1.009	499476275	2744722	74096774	139676617	179568627	1333598
0.500233034	freqmine	1	1132.8	33.5	5.056	0.889	551799812	2993978	78110157	153103161	194501945	1407157
1.00051659	freqmine	1	1132.8	34	5.048	1.009	554460278	2890044	78489516	154058597	193895975	1424787
1.41520968	freqmine	1	1132.8	33.5	5.048	1.049	482373761	2703358	71802503	135280113	173317189	1292059
0.500167772	freqmine	1	1132.8	33.5	5.056	0.889	548391748	2988654	77952843	152629750	193938653	1424611
1.000493464	freqmine	1	1132.8	34	5.048	1.009	555852647	2893625	79103334	155117722	194823239	1448430
1.423941409	freqmine	1	1132.8	34	5.048	1.009	492782945	2729977	73299929	138177820	176954768	1336244
0.500162824	freqmine	1	1224	33.5	5.048	1.049	598383576	3160216	83689808	163760430	207535885	1580179
1.000421535	freqmine	1	1224	34	5.048	1.13	604636579	3063198	85265712	167247722	209252316	1599473
1.339577901	freqmine	1	1224	34	5.04	1.169	431674808	2360437	63433378	118592912	153125602	1178729
0.500227513	freqmine	1	1224	34	5.048	0.969	602081255	3207599	83660474	164000650	208580708	1553716
1.00047888	freqmine	1	1224	34	5.048	1.13	604143340	3084141	85070133	167245191	209511036	1566345
1.31820216	freqmine	1	1224	34	5.04	1.169	408540988	2269510	59797964	111640985	144345640	1108777
0.50015923	freqmine	1	1224	34	5.048	1.009	604690075	3232236	84558256	165388383	210239695	1523797
1.000404973	freqmine	1	1224	34	5.048	1.13	604759460	3097277	85826388	168335048	210571691	1529926
1.317872985	freqmine	1	1224	34	5.04	1.171	406055521	2237577	59851098	111546423	143815047	1075535
0.500209023	freqmine	1	1428	34.5	5.04	1.171	702159832	3591327	95822385	187181740	237445950	1751048
1.000453516	freqmine	1	1428	34.5	5.04	1.408	698899554	3420211	97723493	191865771	237772821	1749049
1.178291956	freqmine	1	1428	34.5	5.032	1.489	268587077	1532330	38174366	68702237	92217117	723573
0.50022845	freqmine	1	1428	35	5.04	1.209	706486712	3707375	96247929	188611396	239804034	1727169
1.000482162	freqmine	1	1428	35	5.032	1.449	702548781	3495269	97765230	192647153	238886751	1717607
1.157461853	freqmine	1	1428	35	5.032	1.489	244492508	1452770	34547066	61640168	83636685	659292
0.500538146	freqmine	1	1428	34.5	5.04	1.169	706809144	3660501	96664247	188986868	240039376	1747130
1.000798993	freqmine	1	1428	34.5	5.032	1.449	705024671	3464638	98887860	194413107	240622808	1719565
1.155629308	freqmine	1	1428	35	5.032	1.489	237208980	1385982	33647136	59775725	81912461	637207
0.500207356	freqmine	1	1479	34.5	5.04	1.408	728389683	3738332	98606550	192887680	245315088	1813093
1.000451536	freqmine	1	1479	35.5	5.032	1.569	727846667	3529142	101124316	199076627	246341271	1802861
1.136955614	freqmine	1	1479	35	5.032	1.61	221690084	1311615	30967666	54409118	75086227	616398
0.500154178	freqmine	1	1479	35	5.04	1.368	731570899	3755959	98979937	193607022	245918894	1776404
1.000388462	freqmine	1	1479	36	5.032	1.569	724054031	3509495	100775702	198403031	245061922	1740419
1.134761653	freqmine	1	1479	36	5.032	1.61	221574046	1329912	30787211	54093466	75369414	596040
0.500152876	freqmine	1	1479	35	5.04	1.368	726715562	3712917	98314094	192013457	244115899	1820392
1.000388931	freqmine	1	1479	36	5.032	1.569	723755998	3500143	100853819	198219217	244834947	1790822
1.141126239	freqmine	1	1479	36	5.024	1.607	229788992	1317231	32023900	56556996	77394860	624916
0.50124108	streamcluster	1	102	34	5.08	0.243	50168765	270575	11288680	23914728	24703235	127100
1.003230459	streamcluster	1	102	34	5.08	0.203	50174648	332297	7067080	13554325	18650636	160463
1.505065252	streamcluster	1	102	34	5.08	0.203	50461275	334871	7277793	14086751	18979540	159737
