#Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	EXC_TAKEN	L1I_CACHE	L2D_CACHE	BUS_ACCESS	BUS_CYCLES
2.007736412	vips	102.0	39.5	5.08	0.203	48001909	4096	18234821	1756864	1446264	48000877
2.510599127	vips	102.0	39.5	5.08	0.203	49102978	4062	18808321	1805724	1500376	49134336
3.012322027	vips	102.0	39.5	5.072	0.203	49004863	4031	18931168	1781093	1519333	48944114
0.501533886	vips	102.0	39.0	5.08	0.243	49161087	2640	24535459	1309842	1111110	49190721
1.003440540	vips	102.0	39.5	5.08	0.203	47991499	4109	18029709	1776091	1500686	47990261
1.505415060	vips	102.0	39.0	5.08	0.203	48825610	4100	18385535	1816811	1564737	48825487
2.007236088	vips	102.0	39.5	5.08	0.203	49648826	4181	18852974	1835282	1536504	49648212
2.509392539	vips	102.0	39.5	5.08	0.203	49117876	4131	18757599	1815027	1506008	49116507
3.010883091	vips	102.0	39.0	5.08	0.203	48352225	4033	18754563	1770685	1498519	48354830
0.500516522	vips	204.0	39.0	5.072	0.324	98355737	6825	42774214	3068622	2655388	98382789
1.001881968	vips	204.0	39.5	5.072	0.324	100853557	8557	38011369	3569566	3207680	100854768
1.502632869	vips	204.0	39.5	5.072	0.324	101362986	8497	39038367	3546905	3039038	101332651
2.003609349	vips	204.0	39.5	5.072	0.324	101186498	8652	39018227	3501865	3102025	101215284
2.504603745	vips	204.0	39.0	5.072	0.324	99921790	8660	38735981	3451891	3072072	99924338
3.005604860	vips	204.0	39.0	5.072	0.324	100588350	8770	38845200	3526015	3231574	100583638
3.506659831	vips	204.0	39.0	5.072	0.324	99546922	8852	38465236	3487365	3209882	99580884
4.007506255	vips	204.0	39.0	5.072	0.324	101043638	8974	39718700	3454073	3096514	101021607
4.508439296	vips	204.0	39.0	5.072	0.324	100825571	8962	40060925	3421885	3091947	100812787
5.010153603	vips	204.0	39.0	5.072	0.324	101469162	9109	40131528	3449643	3108722	101479763
5.511075029	vips	204.0	39.0	5.072	0.324	101129279	8983	40249053	3413416	3084001	101116498
6.012049894	vips	204.0	39.5	5.072	0.284	101630077	8948	40849056	3397601	3077660	101629995
6.512942100	vips	204.0	39.0	5.072	0.284	101182570	8503	40698708	3406681	3095996	101182305
7.014020613	vips	204.0	39.0	5.072	0.324	120099972	10634	44605801	3987451	3611500	120107335
7.515125793	vips	204.0	39.0	5.072	0.284	103033410	455	31568307	2005093	2035646	103033743
7.799141503	vips	204.0	39.0	5.072	0.324	61002287	1858	23789116	1807515	1624156	60963880
0.500720485	vips	204.0	39.0	5.072	0.324	98054591	6777	42780150	3011017	2620876	98082818
1.001914416	vips	204.0	39.0	5.072	0.324	101312893	8640	38379234	3561508	3063517	101318868
1.502703757	vips	204.0	39.0	5.072	0.324	101489600	8503	38996749	3525415	3153340	101485164
2.003852948	vips	204.0	39.5	5.072	0.324	100476318	8593	38766442	3463260	3063045	100562682
2.504867032	vips	204.0	39.0	5.072	0.324	100407411	8731	38965859	3441731	3094038	100322502
3.005898096	vips	204.0	39.0	5.072	0.324	98614117	8699	38242900	3419019	3068893	98610162
3.506973327	vips	204.0	39.0	5.072	0.324	100203068	8904	38878169	3455654	3113711	100241703
4.008006161	vips	204.0	39.0	5.072	0.324	100805899	8950	39629299	3432466	3138362	100766006
4.508791908	vips	204.0	39.0	5.072	0.324	100356042	8903	39650006	3401094	3137027	100354561
5.009871618	vips	204.0	39.0	5.072	0.324	100167681	8926	39683844	3381661	3121734	100167878
5.510970496	vips	204.0	39.0	5.072	0.324	100106920	8903	39736218	3384227	3149068	100122247
6.011973642	vips	204.0	39.0	5.072	0.324	100800656	8889	40467198	3356627	3116333	100785313
6.512748555	vips	204.0	39.0	5.072	0.324	100910497	8566	40719834	3339075	3064565	100877270
7.013807067	vips	204.0	39.0	5.072	0.324	115588665	10419	43279328	3913872	3552885	115679875
7.514975634	vips	204.0	38.5	5.072	0.324	107884970	1224	32430695	2184085	2024787	107831836
7.835689165	vips	204.0	39.0	5.072	0.324	68465668	1889	25865206	1988611	1861495	68426276
0.500704599	vips	204.0	39.0	5.072	0.324	100047373	6998	43438698	3063311	2738336	100077688
1.001977386	vips	204.0	38.5	5.072	0.324	100116344	8470	37943797	3542764	3104945	100117136
1.502780529	vips	204.0	39.0	5.072	0.324	101196284	8492	38803336	3520341	3089995	101194430
2.003738674	vips	204.0	39.0	5.072	0.324	100351954	8564	38618522	3472277	3155768	100350274
2.504714580	vips	204.0	38.0	5.072	0.324	100475704	8742	38818187	3459778	3143911	100472989
3.005895543	vips	204.0	38.5	5.072	0.324	100427984	8895	38939732	3446617	3135893	100429480
3.506686810	vips	204.0	38.5	5.072	0.324	101299823	9000	39167850	3492239	3208557	101300694
4.007608132	vips	204.0	39.0	5.072	0.324	99115859	8859	38939701	3388806	3105722	99114313
4.508629196	vips	204.0	39.0	5.072	0.324	100229521	8908	39502135	3388419	3180292	100229821
5.009755313	vips	204.0	39.0	5.072	0.324	100241285	8969	39544221	3396604	3163889	100239561
5.510719865	vips	204.0	39.0	5.072	0.324	101056694	8938	39921818	3425237	3239783	101057051
6.011712855	vips	204.0	39.0	5.072	0.324	100439238	8871	40269157	3349094	3120601	100437217
6.512778607	vips	204.0	38.5	5.072	0.324	100999586	8529	40473679	3365650	3087017	101003987
7.014035352	vips	204.0	39.0	5.072	0.324	122514317	10740	45654950	4092844	3677066	122515909
7.515162876	vips	204.0	38.5	5.072	0.324	102818832	462	30791245	1997396	2066873	102820486
7.822275562	vips	204.0	39.0	5.072	0.324	63058696	1893	24055235	1912978	1859092	63018812
0.500378603	vips	307.2	39.0	5.072	0.405	148843372	11066	61426749	4732548	4207528	148873502
1.001191485	vips	307.2	39.0	5.072	0.405	149495631	12510	56937824	5113994	4491862	149494390
1.501747487	vips	307.2	39.0	5.072	0.405	150316462	12967	57596882	5095977	4550013	150317385
2.002404012	vips	307.2	39.0	5.072	0.405	150468813	13190	57985496	5096678	4625061	150467750
2.503133351	vips	307.2	39.0	5.072	0.405	151771063	13486	58568410	5135475	4712008	151767125
3.003686332	vips	307.2	38.5	5.072	0.405	150310247	13357	58939502	4981128	4593189	150311962
3.504337544	vips	307.2	39.0	5.072	0.405	150284973	13448	58906396	5007312	4637053	150281524
4.004881098	vips	307.2	39.0	5.064	0.405	150850696	13233	60040522	4943575	4594077	150852832
4.505588874	vips	307.2	39.0	5.072	0.405	154849535	13171	61307122	5006687	4664787	154848228
5.006290348	vips	307.2	39.0	5.064	0.405	167775006	6451	54700710	4202508	3974822	167782147
5.219713180	vips	307.2	38.5	5.072	0.405	66796009	1871	25935899	1932353	1806495	66755617
0.500376363	vips	307.2	39.0	5.072	0.445	150003190	11131	61991744	4765325	4160359	150034693
1.001074243	vips	307.2	38.5	5.072	0.405	151349280	12675	57411459	5170676	4570737	151348082
1.501643943	vips	307.2	39.0	5.072	0.405	151458371	12876	58047882	5107837	4552484	151454585
2.002439064	vips	307.2	38.5	5.064	0.405	149349474	13028	57391665	5065081	4608611	149368433
2.503134548	vips	307.2	38.5	5.072	0.405	149454666	13224	57642859	5045399	4575322	149437350
3.003695707	vips	307.2	39.0	5.072	0.405	151069816	13361	59227072	5021464	4620970	151069003
3.504290668	vips	307.2	39.0	5.064	0.405	150332275	13342	58854763	5005999	4619410	150333118
4.004938807	vips	307.2	38.5	5.072	0.405	149989740	13131	59627588	4903938	4509731	149984775
4.505645489	vips	307.2	38.5	5.072	0.405	153489425	12927	61017927	4922679	4656482	153491321
5.006450715	vips	307.2	38.5	5.072	0.405	169305645	7419	54858932	4361557	4055385	169333166
5.243219694	vips	307.2	38.5	5.072	0.405	73876020	1888	27737016	2086571	1851598	73814220
0.500370269	vips	307.2	38.5	5.072	0.405	150480652	11235	62193928	4717103	4161674	150511991
1.001234663	vips	307.2	38.0	5.072	0.405	150037598	12451	56935212	5110906	4528061	150037140
1.501959730	vips	307.2	38.0	5.072	0.405	150644772	12803	57600657	5078294	4601223	150643109
2.002768758	vips	307.2	38.5	5.064	0.405	151985245	13125	58251278	5103181	4715987	151986304
2.503459451	vips	307.2	38.0	5.072	0.405	149620121	13169	57617734	5023832	4578661	149614915
3.004147695	vips	307.2	38.5	5.072	0.405	151986963	13411	59582744	5025054	4654204	151985934
3.504714322	vips	307.2	38.5	5.064	0.405	150355673	13244	58524337	4984164	4731116	150357246
4.005277512	vips	307.2	38.5	5.072	0.405	150447596	13092	59869405	4859154	4533373	150445566
4.505909921	vips	307.2	39.0	5.072	0.405	151756194	12854	60351424	4838376	4556116	151819913
5.006767544	vips	307.2	38.5	5.072	0.405	168980796	7433	54813534	4368284	4175782	168926112
5.241377157	vips	307.2	38.5	5.072	0.405	75461476	1851	27987420	2137077	1925714	75419910
0.500315060	vips	403.2	38.5	5.064	0.486	198577152	15111	79642504	6225238	5470989	198607032
1.000925698	vips	403.2	39.0	5.064	0.486	198196258	16531	75044154	6537117	5709965	198196565
1.501384823	vips	403.2	39.0	5.064	0.486	198224980	17054	75550649	6534751	5853686	198225102
2.001949315	vips	403.2	38.5	5.064	0.486	198881927	17459	76229515	6509975	5864418	198880149
2.502411096	vips	403.2	38.5	5.064	0.486	199073707	17544	77530011	6422255	5882049	199073263
3.002997151	vips	403.2	39.0	5.064	0.486	198834544	17290	77785747	6360629	5911843	198871320
3.503445234	vips	403.2	38.5	5.064	0.486	211064163	17905	82037231	6592823	5995412	211024279
4.003955089	vips	403.2	39.0	5.064	0.486	205902357	5736	70142960	5124521	4825159	205958640
4.016034707	vips	403.2	39.0	5.064	0.486	5517732	532	1965007	166799	151286	5427363
0.500301831	vips	403.2	38.5	5.064	0.486	197307958	14982	79128685	6198353	5555764	197338230
1.000821686	vips	403.2	38.5	5.064	0.486	196430186	16313	74435201	6536792	5820910	196417058
1.501289405	vips	403.2	39.0	5.064	0.486	197606984	16921	75437599	6538766	5897842	197618038
2.001741603	vips	403.2	38.5	5.064	0.486	198115167	17398	75948620	6510563	5939704	198115967
2.502193436	vips	403.2	38.0	5.064	0.486	199815318	17593	78041686	6486907	5924709	199812920
3.002794751	vips	403.2	39.0	5.064	0.486	199066586	17402	77882932	6423932	6039847	199119490
3.503364660	vips	403.2	39.0	5.064	0.486	212639652	18045	82051673	6712757	6193259	212588622
3.989545112	vips	403.2	39.0	5.064	0.486	197173967	4922	67855824	4874143	4916905	197136547
0.500555429	vips	403.2	38.5	5.064	0.486	197371051	14964	79042794	6136412	5370553	197402650
1.001078982	vips	403.2	38.5	5.064	0.526	197336458	16263	74280476	6541465	5892187	197331755
1.501633526	vips	403.2	38.0	5.064	0.486	198571238	16997	75326537	6529968	6021192	198571072
2.002559066	vips	403.2	38.5	5.064	0.486	197788081	17226	75487805	6491023	5957346	197756598
2.503163142	vips	403.2	38.0	5.064	0.486	198720270	17467	77176896	6439272	5916701	198753369
3.003607840	vips	403.2	38.5	5.064	0.486	198121210	17131	77259904	6376783	5877221	198116285
3.504166967	vips	403.2	38.0	5.064	0.486	207695329	17465	80884558	6522006	6051311	207697094
4.004725208	vips	403.2	38.0	5.064	0.486	207995794	5806	70846163	5245649	4977549	207992481
4.033042392	vips	403.2	38.5	5.064	0.486	13512512	1287	4902299	432558	406377	13481602
0.500605326	vips	518.4	38.0	5.064	0.567	253413155	19346	99095433	7893602	7065827	253476195
1.001046534	vips	518.4	38.5	5.064	0.567	254543381	21290	95791270	8215912	7403705	254513313
1.501511753	vips	518.4	39.0	5.064	0.607	254118261	21914	96098930	8144668	7522212	254114155
2.001884887	vips	518.4	38.5	5.064	0.567	255834732	22285	98149170	8074618	7550394	255833323
2.502257083	vips	518.4	38.5	5.064	0.567	253061155	21701	98848257	7876347	7382213	253060062
3.002754646	vips	518.4	38.5	5.064	0.567	274596893	14247	94846486	7279567	6770938	274605972
3.105987399	vips	518.4	38.5	5.064	0.567	56081682	1794	21872160	1601192	1417608	56037846
0.500255735	vips	518.4	38.0	5.064	0.526	255217100	19584	99750841	8104589	6974812	255250804
1.000749236	vips	518.4	38.0	5.064	0.567	253141539	21170	95031999	8259578	7385757	253139368
1.501131537	vips	518.4	38.5	5.064	0.567	256197423	22264	96887862	8272893	7471649	256195792
2.001507014	vips	518.4	38.5	5.064	0.567	256765092	22322	98644558	8149915	7506198	256761111
2.501902336	vips	518.4	38.0	5.064	0.567	253576116	21835	98503076	7988420	7432193	253579555
3.002406774	vips	518.4	38.5	5.064	0.567	278455978	14840	95799831	7470587	6801770	278464110
3.113909276	vips	518.4	38.5	5.064	0.567	59601775	1817	22492261	1714261	1551150	59556044
0.500255527	vips	518.4	38.5	5.064	0.567	254955237	19345	99245217	7933927	7194145	254986544
1.000795539	vips	518.4	38.5	5.056	0.567	255545544	21310	95797330	8212432	7476086	255545921
1.501255289	vips	518.4	38.5	5.056	0.566	255625528	22009	96332508	8147710	7570025	255621213
2.001716081	vips	518.4	38.5	5.064	0.567	253368289	21978	97027324	8012259	7526137	253335481
2.502147080	vips	518.4	38.5	5.064	0.567	255771860	21930	99247061	7952192	7479246	255802695
3.002652664	vips	518.4	38.5	5.064	0.566	272756244	15213	94740226	7357009	6748296	272767768
3.136947969	vips	518.4	38.5	5.064	0.567	71715277	1846	27262766	1982747	1803436	71670097
0.500316153	vips	614.4	38.0	5.064	0.648	298800842	22768	114468763	9197196	8225113	298832893
1.000767205	vips	614.4	38.5	5.056	0.647	302211683	25320	112234535	9572688	8700503	302212773
1.501097942	vips	614.4	38.5	5.056	0.687	303287730	26076	114053432	9475283	8734883	303283851
2.001425554	vips	614.4	38.0	5.056	0.647	301034863	25848	115101318	9274298	8610787	301034792
2.501790146	vips	614.4	38.0	5.056	0.647	325104390	20934	114471986	8954922	8212325	325114615
2.637484332	vips	614.4	38.5	5.056	0.647	86464031	1819	31111258	2319216	1982327	86416376
0.500308861	vips	614.4	38.0	5.064	0.648	299632081	23030	115337788	9217472	8145936	299663557
1.000690485	vips	614.4	38.5	5.056	0.647	302900472	25430	112580534	9609891	8738762	302902141
1.501019347	vips	614.4	38.5	5.056	0.647	302643471	26099	114166484	9486440	8767788	302640477
2.001342219	vips	614.4	38.0	5.056	0.647	301438788	25830	115291112	9323444	8695788	301435278
2.501795771	vips	614.4	38.0	5.056	0.647	323074589	21174	113710480	8952723	8168839	323086411
2.645567516	vips	614.4	38.5	5.056	0.647	91319681	1814	32410896	2432804	2078945	91272881
0.500206516	vips	614.4	39.0	5.064	0.647	301865111	22894	115701063	9282692	8268504	301863480
1.000672151	vips	614.4	38.5	5.056	0.647	302455004	25119	112022194	9573056	8769627	302489590
1.501038514	vips	614.4	38.5	5.056	0.648	302960979	25880	114046249	9470644	8782097	302971684
2.001458055	vips	614.4	38.5	5.056	0.687	302928529	25859	115467049	9315539	8785403	302913672
2.501900408	vips	614.4	38.5	5.056	0.687	323196917	21742	114588074	9011459	8372680	323207671
2.658738770	vips	614.4	38.5	5.056	0.647	99935654	1822	35138247	2632681	2268217	99887970
0.500295215	vips	710.4	39.0	5.064	0.687	349553604	26654	131915559	10623360	9325955	349589813
1.000700120	vips	710.4	38.5	5.056	0.728	351063771	29263	129145400	10976390	9904404	351062146
1.500998617	vips	710.4	38.5	5.056	0.728	345863114	29406	129433969	10612949	9804459	345823042
2.001394667	vips	710.4	38.5	5.056	0.728	349064535	28844	132405230	10450321	9750149	349099355
2.326954338	vips	710.4	38.5	5.056	0.728	249424856	9205	83827093	6294907	5634276	249387369
0.500300007	vips	710.4	38.0	5.056	0.647	348723216	26608	131504641	10625551	9369303	348757358
1.000672203	vips	710.4	37.5	5.056	0.728	350862442	29191	129171127	10973198	9868117	350861405
1.500977054	vips	710.4	38.0	5.056	0.728	349019761	29630	130547701	10703714	9872765	349014347
2.001343156	vips	710.4	38.0	5.056	0.728	351180270	28978	133384573	10496630	9814154	351183078
2.317728684	vips	710.4	38.0	5.056	0.728	244670918	8962	80171262	6159625	5639890	244632278
0.500216464	vips	710.4	38.0	5.056	0.647	350569619	26707	132187182	10664503	9374282	350602871
1.000631473	vips	710.4	38.5	5.056	0.728	347589850	28812	127242296	10866921	9882920	347589459
1.500938199	vips	710.4	38.0	5.056	0.728	346981143	29300	129546309	10674557	9892588	346978120
2.001246488	vips	710.4	38.0	5.056	0.728	346067903	28395	131399989	10345738	9606051	346065247
2.335659930	vips	710.4	38.5	5.056	0.728	258731570	10182	85363006	6604955	6045507	258696268
0.500180734	vips	921.6	38.5	5.056	0.768	453239932	34207	165607082	13425930	11967663	453274547
1.000560587	vips	921.6	38.5	5.056	0.888	453882949	37105	163125188	13602175	12601369	453883695
1.500810228	vips	921.6	38.5	5.048	0.888	454971187	37205	168403216	13265478	12377799	454928938
1.819639295	vips	921.6	39.0	5.048	0.888	315482322	14024	106380296	8021801	7201709	315481188
0.500182974	vips	921.6	38.0	5.056	0.808	454154092	34259	166058788	13447854	11779927	454190885
1.000549909	vips	921.6	39.0	5.048	0.888	451921955	36960	162459531	13501665	12467472	451919693
1.500883511	vips	921.6	38.5	5.048	0.928	454116823	37023	168436665	13222814	12221726	454117772
1.830597588	vips	921.6	38.5	5.048	0.888	322325406	14857	106976750	8254741	7223884	322281939
0.500263131	vips	921.6	38.5	5.056	0.768	451423685	33913	164857169	13513886	11881422	451461474
1.000598712	vips	921.6	38.5	5.048	0.888	452580644	36941	162709294	13677049	12440325	452573743
1.500864135	vips	921.6	38.5	5.048	0.928	453457093	36857	167844735	13329167	12350997	453456598
1.835230024	vips	921.6	39.0	5.048	0.888	327263898	15192	108908468	8398395	7406805	327225553
0.500182870	vips	1036.8	38.5	5.056	0.849	512003256	38365	184371613	14862404	13134484	512047141
1.000516836	vips	1036.8	39.0	5.048	0.969	511198883	41350	181503916	14994397	13758581	511188684
1.500784707	vips	1036.8	39.0	5.048	0.969	525551157	41277	186665423	14760088	13663562	525565905
1.647035772	vips	1036.8	39.0	5.048	0.969	155534617	2086	50587269	3591542	3073244	155478378
0.500174640	vips	1036.8	38.5	5.056	0.849	511925902	38100	183836853	14927226	13261508	511964591
1.000446313	vips	1036.8	39.0	5.048	0.969	512899572	41394	182350985	15048122	13783632	512894697
1.500704392	vips	1036.8	39.5	5.048	0.969	532568761	41222	188472908	14862841	13778225	532583031
1.640763146	vips	1036.8	39.0	5.048	0.969	149058923	2038	49075032	3588785	3031393	149003083
0.500174015	vips	1036.8	39.0	5.056	0.888	512859828	38329	184324073	15023756	13306015	512857343
1.000452511	vips	1036.8	39.5	5.048	0.969	506032049	41111	180308702	14935504	13576851	506071696
1.500711111	vips	1036.8	39.0	5.048	1.009	528548737	41836	188488318	15066590	13871633	528559320
1.651806597	vips	1036.8	39.5	5.048	0.969	160702809	2114	52095609	3655765	3010266	160647245
0.500170473	vips	1132.8	39.0	5.048	0.928	552906487	41115	196461755	15840981	14056592	552943653
1.000425948	vips	1132.8	39.5	5.048	1.009	554893463	44494	195176386	15986984	14681969	554887635
1.500784237	vips	1132.8	39.0	5.048	1.049	579175919	35936	199250492	15292481	13640250	579288120
1.529869822	vips	1132.8	39.0	5.048	1.049	35639451	1527	12842500	979380	824263	35488268
0.500166254	vips	1132.8	39.0	5.056	0.888	553507034	41054	196574394	16081491	14184552	553543891
1.000427146	vips	1132.8	39.0	5.048	1.009	552260712	44280	194699117	16110886	14606653	552259655
1.500685225	vips	1132.8	39.0	5.048	1.009	576013322	36292	197418286	15422392	13785380	576031887
1.539801012	vips	1132.8	39.0	5.048	1.049	47489699	1687	17650640	1269005	1055841	47427508
0.500169483	vips	1132.8	39.0	5.048	0.928	552454136	40968	196081257	16136858	14263745	552493489
1.000435167	vips	1132.8	39.5	5.048	1.009	551591242	44232	194386084	16143410	14835381	551586398
1.500694392	vips	1132.8	39.0	5.04	1.049	574100567	35708	196825431	15298314	13854222	574125402
1.531945541	vips	1132.8	39.0	5.048	1.049	38504089	1540	14141611	1039156	850371	38436947
0.500218860	vips	1224.0	39.0	5.048	1.009	602615701	44248	210519298	17044258	15039066	602656068
1.000466834	vips	1224.0	39.5	5.04	1.169	603882462	47955	210483243	17099892	15748191	603875186
1.420515072	vips	1224.0	39.5	5.04	1.169	533747564	30493	180743725	13792756	12092377	533706591
0.502997353	vips	1224.0	39.0	5.048	1.049	607302959	44777	212450948	17284786	15127604	607339019
1.003262515	vips	1224.0	39.5	5.04	1.169	603202578	47941	211280020	17213131	15465991	603202721
1.418944310	vips	1224.0	39.5	5.04	1.169	526552467	29700	179376415	13583047	12106936	526508291
0.500170160	vips	1224.0	39.5	5.04	1.008	603649750	44572	211383926	17165286	15063785	603688498
1.000416625	vips	1224.0	39.0	5.04	1.128	602848362	48134	211300375	17199046	15691547	602845711
1.416001126	vips	1224.0	39.0	5.04	1.169	528159860	30022	177911894	13645587	12133522	528115916
0.500198755	vips	1428.0	40.5	5.04	1.328	697964977	50529	237942329	19543348	17065678	698007368
1.000432615	vips	1428.0	40.0	5.032	1.489	707183555	54712	243016040	19626135	17825248	707175560
1.254130893	vips	1428.0	40.0	5.024	1.567	381806094	17801	124915463	9367473	8122345	381763732
0.500140785	vips	1428.0	40.0	5.032	1.209	699961115	50550	238851904	19386633	16954839	699957643
1.000413708	vips	1428.0	40.0	5.032	1.489	699762061	53997	240044498	19263152	17593741	699798988
1.267015371	vips	1428.0	40.5	5.024	1.527	399624983	19042	129347730	9925183	8821829	399583366
0.500151566	vips	1428.0	40.0	5.032	1.209	703993479	51040	239738227	19687853	17155114	704034462
1.000389801	vips	1428.0	40.5	5.032	1.489	704902093	54330	241143990	19579509	17695601	704895105
1.254706112	vips	1428.0	40.5	5.024	1.527	380311384	17717	122488643	9370917	8046051	380269241
0.500134171	vips	1479.0	40.0	5.032	1.288	729648669	52755	247059590	20184519	17573793	729645218
1.000420219	vips	1479.0	41.0	5.024	1.567	731351259	55546	249957975	20128388	18164995	731389837
1.212363282	vips	1479.0	40.5	5.024	1.607	336216800	14649	106146852	8151509	7082319	336173728
0.500155161	vips	1479.0	40.0	5.032	1.408	724517941	52087	244134401	19910632	17612255	724559122
1.000431417	vips	1479.0	40.5	5.024	1.567	728849648	55770	247533886	19827575	18152850	728847839
1.222825889	vips	1479.0	41.0	5.024	1.647	352366881	15412	113967942	8502987	7515824	352319529
0.500194171	vips	1479.0	40.0	5.032	1.368	729420539	52876	247142282	20273433	17866849	729457319
1.000430583	vips	1479.0	41.0	5.024	1.607	727601117	55486	248750743	19985361	18277754	727598151
1.211557745	vips	1479.0	41.0	5.024	1.647	334215352	14592	106344379	8137168	7052739	334173607
