Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	INST_RETIRED	BUS_CYCLES	L1I_CACHE	BR_PRED
0.500495816	vips	307.2	35.5	5.072	0.405	154270965	52155558	124374645	154289750	63231101	26137184
1.001225125	vips	307.2	35.5	5.072	0.405	154747990	44261238	106136429	154747226	58419330	22974407
1.501781203	vips	307.2	35.5	5.064	0.405	138324934	40668287	97422486	138323738	52663016	20961872
2.002475199	vips	307.2	35.5	5.072	0.365	154802613	46354582	110930987	154803303	59434888	23773508
2.503137268	vips	307.2	35.5	5.064	0.405	154300327	46290748	110754470	154299733	59116115	23729244
3.003700324	vips	307.2	35.5	5.064	0.405	153503672	47913203	114717486	153501056	59719043	24412434
3.504265724	vips	307.2	36.0	5.064	0.405	154125986	48248515	115341098	154127023	59930562	24518506
4.004826593	vips	307.2	35.5	5.064	0.405	151738322	49040862	117473897	151735292	59947884	24874122
4.505388035	vips	307.2	35.5	5.072	0.365	157452459	49534361	119380771	157453545	61781845	25382554
5.006216721	vips	307.2	35.5	5.072	0.405	172014426	47564678	134377774	172018036	54613413	23155074
5.185334840	vips	307.2	35.5	5.064	0.405	58333434	18228287	62101271	58307585	22417628	8611786
0.500377011	vips	307.2	35.5	5.064	0.405	151542067	51436330	122639158	151562174	62259613	25733002
1.001502162	vips	307.2	35.5	5.064	0.405	154468648	44199459	105920293	154466808	58535639	22936368
1.502189648	vips	307.2	35.0	5.072	0.405	154046433	45393040	108720898	154046687	58809746	23387649
2.003008595	vips	307.2	35.5	5.072	0.365	153158891	45590980	109045751	153155754	58632329	23409000
2.503690508	vips	307.2	35.5	5.064	0.405	154702395	46877028	112107590	154703342	59607851	23968993
3.004318357	vips	307.2	35.5	5.064	0.405	154090112	48077564	114962625	154087626	60071600	24485715
3.505032093	vips	307.2	35.0	5.072	0.405	152494262	48277237	115361420	152494266	59697229	24503125
4.005732236	vips	307.2	35.5	5.064	0.405	154934669	50071909	119923914	154934610	61272890	25398919
4.506421388	vips	307.2	35.5	5.064	0.405	167817850	50509178	122007936	167817805	64708034	26100988
5.007015122	vips	307.2	35.5	5.064	0.405	157366416	45269759	128828319	157367658	51206837	21309631
5.149784659	vips	307.2	36.0	5.064	0.405	47366929	14604708	51825877	47342758	19116527	7099044
0.500398053	vips	307.2	35.0	5.064	0.405	154270828	51958034	123992121	154290849	63312346	26041922
1.001106894	vips	307.2	35.0	5.064	0.405	155530227	44247408	105996566	155529240	58803535	22962512
1.501800838	vips	307.2	35.5	5.072	0.405	153796854	45114884	108045941	153795343	58767237	23263057
2.002621921	vips	307.2	35.0	5.072	0.405	153994969	45905803	109789023	153993929	59197489	23568531
2.504004785	vips	307.2	35.0	5.064	0.365	153951527	46322178	110785193	153951280	59277298	23703755
3.006087767	vips	307.2	35.0	5.064	0.405	155214366	48379844	115748672	155213555	60670500	24656961
3.506671553	vips	307.2	35.5	5.064	0.405	155220705	48665929	116388106	155218964	60727145	24748271
4.007291902	vips	307.2	35.0	5.064	0.405	153970474	50028798	119762677	153949377	61285042	25350359
4.507805478	vips	307.2	35.5	5.072	0.405	168675904	49480987	120067214	168674938	64574765	25797091
5.008916202	vips	307.2	35.0	5.064	0.405	161069556	47387392	142041024	161098236	51188933	22168874
5.103137332	vips	307.2	35.5	5.064	0.405	32911400	9991195	33542154	32882083	13035529	4942290
0.500439200	vips	403.2	35.0	5.064	0.486	200656569	64648978	154500733	200676973	80051925	32673964
1.001084133	vips	403.2	35.5	5.064	0.445	199634727	57564535	137782603	199633421	75171772	29738505
1.501541406	vips	403.2	35.5	5.064	0.445	201098318	59553771	142436460	201096818	76301065	30564783
2.002145348	vips	403.2	35.0	5.064	0.445	201266200	60538829	144762036	201265600	76767891	30961472
2.502598194	vips	403.2	35.0	5.064	0.486	201867050	62722683	150039044	201865592	77948841	31933174
3.003367192	vips	403.2	35.5	5.064	0.445	201865193	64302885	153817482	201863679	78874029	32627159
3.504011813	vips	403.2	35.0	5.064	0.445	214835737	63665529	153915585	214833406	81673288	32931961
3.937072391	vips	403.2	35.0	5.064	0.486	184556554	54873022	169671855	184536137	60962330	25872175
0.500404720	vips	403.2	35.0	5.064	0.445	202440883	65025840	155391482	202459884	80586403	32885020
1.001010121	vips	403.2	35.0	5.064	0.486	201994226	58210930	139357334	201994687	75952960	30064833
1.501546979	vips	403.2	35.5	5.064	0.486	202181789	59919241	143344749	202180913	76784117	30763168
2.002015814	vips	403.2	35.0	5.064	0.445	200881519	60599293	144886048	200883804	76869195	30985592
2.502609132	vips	403.2	35.0	5.064	0.445	201396569	62844304	150322618	201391239	77871314	31953544
3.003252502	vips	403.2	35.0	5.064	0.486	202555335	64235271	153771758	202552247	78952818	32633893
3.503831184	vips	403.2	35.0	5.064	0.486	215506591	63699787	153999105	215521668	81658927	32935402
3.928392792	vips	403.2	35.5	5.064	0.445	182891505	54410102	168595158	182855477	60478888	25661531
0.500392896	vips	403.2	35.0	5.064	0.486	200986035	64536218	153907630	200984852	80022804	32592956
1.000995224	vips	403.2	35.0	5.064	0.526	203320264	58455150	139610875	203340337	76605861	30170009
1.501554583	vips	403.2	35.0	5.064	0.486	201470681	59494871	142029402	201469481	76484295	30497845
2.002064825	vips	403.2	35.0	5.064	0.486	201633034	60482839	144254544	201632604	77090883	30905796
2.502633819	vips	403.2	35.0	5.064	0.486	200634243	62848319	149939141	200631878	78046437	31907590
3.003206459	vips	403.2	35.0	5.064	0.486	201563702	63599859	151866030	201563451	78410657	32234472
3.503801548	vips	403.2	35.0	5.064	0.445	222429808	64517800	156121039	222434780	83953633	33500193
3.902088210	vips	403.2	34.5	5.064	0.486	165477351	50391919	158530932	165449118	54253124	23436343
0.500265863	vips	518.4	35.0	5.064	0.567	258998629	79806291	190640705	259020131	99976499	40528946
1.000790429	vips	518.4	34.5	5.064	0.567	260045992	74823903	179065667	260045091	96736281	38534071
1.501152180	vips	518.4	35.0	5.064	0.567	259248851	76062251	181953558	259226055	97137278	39022127
2.001547941	vips	518.4	35.0	5.064	0.567	260268076	79847463	190958370	260287536	99116457	40649091
2.501930004	vips	518.4	35.5	5.056	0.606	259646490	81724861	195563772	259643125	99958728	41472971
3.002435872	vips	518.4	35.0	5.064	0.567	279228315	79501769	211492233	279235410	95955235	39523858
3.108838024	vips	518.4	35.5	5.064	0.567	56475708	17285703	59237833	56446152	21913794	8207515
0.500341854	vips	518.4	35.0	5.064	0.567	258358002	80056359	190835639	258379382	100604005	40608868
1.000853816	vips	518.4	35.0	5.056	0.566	260119071	75129548	179468264	260115937	97479847	38705247
1.501387809	vips	518.4	35.5	5.064	0.567	260622525	76597601	182921798	260656464	98013492	39257207
2.001780758	vips	518.4	35.5	5.064	0.567	257853554	79230427	189109746	257818602	98686051	40259101
2.502266417	vips	518.4	35.5	5.064	0.567	260575262	83431574	199871117	260573960	101690181	42389082
3.002677648	vips	518.4	35.5	5.064	0.606	279491190	78750762	217565565	279500704	94307983	38696663
3.063358689	vips	518.4	35.5	5.064	0.567	34308438	10102633	34099269	34274817	13231189	4965105
0.500271436	vips	518.4	35.5	5.064	0.526	258708309	80279182	191774043	258728612	100711535	40803425
1.000788398	vips	518.4	35.5	5.056	0.566	258071305	74229303	177672088	258068644	96325668	38295933
1.501271869	vips	518.4	35.0	5.064	0.567	259431949	76306928	182508356	259430460	97541695	39145188
2.001735965	vips	518.4	35.0	5.064	0.567	261371245	80177563	191786061	261370319	99888107	40846075
2.502102455	vips	518.4	35.5	5.056	0.566	259732796	82538237	197698996	259730952	100780060	41900932
3.002515405	vips	518.4	35.5	5.056	0.606	284099172	81214138	220981013	284109930	97431315	40018028
3.068964945	vips	518.4	35.5	5.064	0.567	37952678	11395091	39873014	37920256	14941318	5627396
0.500224717	vips	614.4	35.5	5.064	0.647	305402726	92670630	221606228	305424441	116444982	47215130
1.000630583	vips	614.4	35.5	5.056	0.647	305827377	87714327	210087392	305826796	112785696	45185287
1.500959103	vips	614.4	35.5	5.056	0.687	306572834	90625006	216829884	306566928	114320735	46376774
2.001292572	vips	614.4	36.0	5.056	0.647	308884317	95598133	228795735	308885611	117504872	48628831
2.501743490	vips	614.4	36.0	5.056	0.647	328014537	93639013	240995006	328019798	115351602	47676398
2.644398650	vips	614.4	36.0	5.056	0.647	90352417	28601209	90188560	90322388	33690484	12899030
0.500223049	vips	614.4	36.0	5.064	0.606	305237090	92471385	221310163	305256736	116324178	47193001
1.000605529	vips	614.4	36.0	5.056	0.647	308056071	87731978	210467601	308056217	113251020	45333707
1.501000770	vips	614.4	35.5	5.056	0.647	307152176	90907945	217740782	307150574	114626937	46570687
2.001335541	vips	614.4	36.0	5.056	0.647	307443884	94273737	225899747	307440874	116180464	48061343
2.501697291	vips	614.4	35.5	5.056	0.647	330056795	93731400	239694998	330063762	116619510	48375410
2.669537114	vips	614.4	35.5	5.056	0.647	107324078	34218886	106815397	107293650	37515087	15342783
0.500234508	vips	614.4	35.5	5.064	0.606	306090762	92602473	221152622	306112459	116770005	47170535
1.000634644	vips	614.4	35.5	5.056	0.647	305397467	87616265	209569475	305393850	112856201	45101557
1.501060771	vips	614.4	35.5	5.056	0.647	308861432	91912846	219647311	308860823	115737172	46947778
2.001400385	vips	614.4	35.5	5.056	0.647	309230757	95435005	228138351	309232763	117423086	48499500
2.501745729	vips	614.4	35.5	5.056	0.647	331902207	95236455	247085005	331905033	115640520	48108044
2.616595183	vips	614.4	35.5	5.056	0.647	74628137	23190448	75957603	74597763	27185402	10693980
0.500277947	vips	710.4	36.0	5.056	0.687	353110177	104563832	250089584	353131541	132483196	53447395
1.000692927	vips	710.4	35.5	5.056	0.728	357998631	101996755	243976212	357997063	130743464	52435842
1.501058844	vips	710.4	35.5	5.056	0.728	356827529	106023304	253654309	356824498	132540645	54140302
2.001369552	vips	710.4	35.5	5.056	0.728	367837142	111376707	267584035	367842655	138046231	56957961
2.285909178	vips	710.4	35.5	5.056	0.728	220609591	62256316	187853674	220579333	72189252	29921853
0.500211435	vips	710.4	35.5	5.056	0.687	357211194	105979034	253447037	357233117	134204007	54194299
1.000547508	vips	710.4	35.0	5.056	0.728	356110014	101354882	242483861	356106290	130077953	52156546
1.500927696	vips	710.4	35.5	5.056	0.728	358025812	106550914	254733315	358025752	133027557	54372454
2.001264602	vips	710.4	35.5	5.056	0.728	372400203	111102430	267071991	372442142	139067870	57000806
2.277668755	vips	710.4	36.0	5.056	0.728	205394575	58904048	178418691	205326433	68742950	27937357
0.500327219	vips	710.4	35.5	5.056	0.728	358020221	105930981	253185996	358042092	134351710	54094434
1.000754543	vips	710.4	35.5	5.056	0.728	355677950	100707944	240692615	355676124	129615614	51743933
1.501062334	vips	710.4	35.5	5.056	0.728	356903909	106304020	254180710	356901080	132897775	54208076
2.001397105	vips	710.4	35.5	5.056	0.728	369098980	110322648	265092087	369100109	137748884	56459393
2.288273860	vips	710.4	36.0	5.056	0.728	216065446	61280042	184252110	216038932	72093709	29230136
0.500180184	vips	921.6	35.5	5.048	0.806	461263469	129903178	310220531	461287615	165602741	66450434
1.001034496	vips	921.6	36.0	5.04	0.887	463137260	130596375	312030747	463133635	165660720	66881701
1.501366037	vips	921.6	36.0	5.04	0.887	459190606	136449931	326766510	459189552	168201688	69523913
1.808095372	vips	921.6	36.0	5.04	0.887	308696700	85319005	243177231	308669309	101889847	41805715
0.500239977	vips	921.6	35.5	5.056	0.848	460525198	130953013	312688076	460547017	167027684	66958059
1.000608446	vips	921.6	36.0	5.048	0.888	461337331	129775017	309675439	461336201	164982476	66375918
1.500937071	vips	921.6	35.5	5.048	0.888	455659541	134868316	323206444	455656808	166670419	68795344
1.807206605	vips	921.6	35.5	5.048	0.888	303922978	84414098	239644777	303896804	102303714	41114987
0.500181382	vips	921.6	36.0	5.056	0.807	463694243	131974933	315560739	463714699	168143438	67585926
1.000573601	vips	921.6	36.5	5.048	0.888	460454676	129948393	310543460	460456191	164812639	66533284
1.500839985	vips	921.6	36.0	5.048	0.888	461058037	136755579	327810912	461056316	168925776	69778722
1.805588656	vips	921.6	36.5	5.048	0.928	306764989	85110046	241642805	306736794	103325223	41577114
0.500183049	vips	1036.8	36.0	5.056	0.807	519148656	145109240	346974308	519173828	185013736	74383536
1.000506466	vips	1036.8	36.0	5.048	0.969	518667201	144775842	346209287	518661970	183262248	74166440
1.500831132	vips	1036.8	36.0	5.048	0.969	540106361	149874461	370003475	540114559	188759467	77684658
1.626309598	vips	1036.8	36.0	5.048	0.969	135469146	42639065	130576719	135433132	44784501	18869846
0.500168882	vips	1036.8	35.5	5.048	0.848	519903014	145466147	347547023	519926439	185295550	74439770
1.000500892	vips	1036.8	36.0	5.048	0.969	523726395	146127517	349200685	523723859	184776582	74752408
1.500817017	vips	1036.8	36.0	5.048	0.969	538730746	149296643	368149471	538738069	188595110	77386346
1.629659247	vips	1036.8	36.0	5.048	0.969	137728088	43366584	132529034	137692043	45499825	19172171
0.500173569	vips	1036.8	36.0	5.056	0.848	519986585	145502021	347935719	520009920	185609261	74592210
1.000443495	vips	1036.8	36.0	5.048	0.969	519783447	144998581	346805455	519782349	183622671	74312830
1.500701285	vips	1036.8	36.5	5.048	0.969	541966666	150372491	371071121	541974034	189609898	77978993
1.632262475	vips	1036.8	36.0	5.048	0.969	138170113	43331606	131191710	138132675	47572864	19078720
0.500168361	vips	1132.8	36.0	5.048	0.928	550668104	152743263	364997184	550691103	194355538	78195030
1.000433860	vips	1132.8	35.5	5.048	1.008	550580360	152759692	365236052	550577957	192250391	78117758
1.500765662	vips	1132.8	36.0	5.04	1.008	573042072	161468168	406882380	573051019	196733917	81082785
1.552755802	vips	1132.8	36.0	5.04	1.048	61029778	17206247	59064909	60992213	21765382	8171569
0.500163621	vips	1132.8	35.5	5.048	0.888	549352193	151920770	363485236	549376636	193567780	77892769
1.000481881	vips	1132.8	36.5	5.048	1.009	550311768	152801815	365609719	550307906	192515319	78257822
1.500747119	vips	1132.8	36.0	5.04	1.008	576650399	163079823	412893279	576659440	196489839	82028608
1.548466707	vips	1132.8	36.0	5.04	1.008	57173608	15671733	55018138	57135915	19907052	7552633
0.500166851	vips	1132.8	36.5	5.048	0.848	549595058	152556212	364593090	549620169	193972849	78082640
1.000495111	vips	1132.8	36.0	5.048	1.008	550813704	153229500	366459322	550808396	192792303	78352240
1.500738995	vips	1132.8	36.5	5.04	1.008	575292137	162258232	409554202	575301757	195951538	81733531
1.553792229	vips	1132.8	36.0	5.04	1.048	62307589	17914615	61301264	62270046	22033309	8475576
0.500164195	vips	1224.0	36.0	5.048	1.048	601535242	163955406	392625921	601557569	208702027	84143622
1.000417089	vips	1224.0	36.0	5.04	1.169	597672066	163971146	392540809	597674819	205896153	83914019
1.445944944	vips	1224.0	36.0	5.04	1.169	561432230	156532072	414765098	561399268	188827391	78259218
0.500164351	vips	1224.0	36.5	5.048	0.969	598748971	163300096	390043563	598773295	207862252	83553193
1.000402401	vips	1224.0	36.5	5.04	1.128	605383225	167639109	400348001	605378799	210483923	85549497
1.422373177	vips	1224.0	36.5	5.04	1.169	537711255	148995684	395967977	537683531	180094887	74289703
0.500220601	vips	1224.0	36.0	5.048	1.048	602737068	164646410	393736809	602758649	209520147	84359249
1.000519069	vips	1224.0	36.0	5.04	1.169	606040698	167739631	401414804	606038747	210040224	85711675
1.434689357	vips	1224.0	36.0	5.04	1.169	552515886	153747213	407814509	552488514	185594588	76769934
0.500153622	vips	1428.0	36.5	5.032	1.169	703953364	186853796	446923745	703984735	238194235	95815606
1.000397088	vips	1428.0	37.0	5.032	1.449	706467630	194416520	465137787	706459408	241505039	99119350
1.250208737	vips	1428.0	37.0	5.024	1.487	378019838	100765725	280990478	377989017	121259825	49910094
0.500163152	vips	1428.0	36.5	5.032	1.288	699351267	185702579	444338989	699379087	236365008	95238907
1.000410942	vips	1428.0	37.0	5.024	1.446	705830082	193548263	463212284	705823483	239895596	98705382
1.268412638	vips	1428.0	37.0	5.024	1.527	397851414	106111639	293844386	397822136	127807207	52649707
0.500156642	vips	1428.0	36.5	5.032	1.368	705917202	188372315	450925859	705943791	239543939	96691936
1.000390421	vips	1428.0	37.0	5.024	1.487	704207363	193177552	462416448	704201128	239610349	98614753
1.260203882	vips	1428.0	37.0	5.024	1.527	395128931	104792425	290606468	395100905	126561923	51982638
0.500148829	vips	1479.0	37.0	5.032	1.247	724944491	191072568	457066378	724971937	243555909	98057212
1.000383025	vips	1479.0	37.5	5.024	1.527	726507664	198113534	474015225	726506653	245414203	101000591
1.229598070	vips	1479.0	37.0	5.024	1.607	363280078	96015914	269740371	363245922	115486921	47526555
0.500198830	vips	1479.0	36.5	5.032	1.288	729875115	191783904	457832708	729871517	244833911	98151636
1.000489225	vips	1479.0	37.5	5.024	1.567	731398010	200127099	478463334	731427521	248312948	101929060
1.215158150	vips	1479.0	37.5	5.024	1.647	340043366	88261685	250364951	340009592	106674588	43401248
0.500153309	vips	1479.0	37.0	5.016	1.404	731078446	192723526	460604668	731106481	245854123	98818413
1.000388598	vips	1479.0	38.0	5.016	1.564	725396567	198402154	474245039	725392662	245677676	101037329
1.222056723	vips	1479.0	38.0	5.016	1.605	353178223	93157168	262735710	353146008	112194193	46067765
