#Run Duration (ms)	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	L1I_CACHE	EXC_TAKEN	BR_MIS_PRED	BUS_CYCLES
5.177031336	vips	1	307.2	36.5	5.072	0.405	53297784	16325530	20734414	1859	155113	53256818
0.500484654	vips	1	307.2	37	5.072	0.405	150965211	51293236	62055738	11113	909303	150994970
1.001162229	vips	1	307.2	36.5	5.072	0.405	153671383	43712760	57955894	12706	966363	153671154
1.50199038	vips	1	307.2	36.5	5.072	0.405	152972807	44793373	58118860	12824	938505	152971859
2.002624984	vips	1	307.2	36.5	5.072	0.445	154336163	46164129	59225530	13432	930907	154334550
2.503214794	vips	1	307.2	36.5	5.072	0.405	155746312	47143824	60025562	13767	926959	155745453
3.0039394	vips	1	307.2	36.5	5.072	0.445	154726364	48466287	60384422	13679	899647	154726476
3.504658691	vips	1	307.2	36.5	5.064	0.405	153642227	48418512	60098334	13424	895123	153639364
4.005386629	vips	1	307.2	36.5	5.072	0.405	155734147	50386038	61476608	13568	883967	155735121
4.506288476	vips	1	307.2	36.5	5.072	0.405	169277525	50768796	65252062	14464	966824	169333516
5.006971151	vips	1	307.2	37	5.072	0.405	159495741	46264537	51070897	3708	342138	159454160
5.128655186	vips	1	307.2	36.5	5.072	0.405	41271041	12791263	16817767	1624	127337	41223156
0.500366036	vips	1	307.2	36.5	5.072	0.405	150425102	51006490	61782183	11161	903369	150424136
1.002735452	vips	1	307.2	37	5.072	0.405	153043590	43478310	57825713	12573	962504	153073594
1.503310867	vips	1	307.2	36.5	5.072	0.405	151724788	44371454	57853321	12854	922739	151725027
2.004061024	vips	1	307.2	36.5	5.072	0.405	154582449	46009023	59249024	13438	926444	154586913
2.504801858	vips	1	307.2	36.5	5.072	0.405	154259351	46786564	59612984	13639	918165	154253009
3.005408314	vips	1	307.2	36.5	5.072	0.405	154157031	47950662	60252955	13487	898322	154154335
3.506234201	vips	1	307.2	36.5	5.064	0.405	154866844	48871835	60776180	13605	893972	154866185
4.006940814	vips	1	307.2	36.5	5.072	0.405	153748650	49716207	60854473	13307	866768	153747631
4.507592737	vips	1	307.2	36.5	5.072	0.405	169234550	50174178	64972760	14460	965166	169292243
5.008296172	vips	1	307.2	36.5	5.072	0.405	159776416	46716452	51349817	3507	322461	159734510
5.120575965	vips	1	307.2	36.5	5.072	0.405	38179025	11710845	15335018	1607	118817	38131078
0.500291065	vips	1	403.2	36.5	5.064	0.486	201394383	64875597	80493393	15264	1215212	201423872
1.000856355	vips	1	403.2	36.5	5.064	0.486	201287801	58020646	75875434	16685	1222649	201289374
1.501461437	vips	1	403.2	36.5	5.064	0.486	201684476	59502239	76479998	17154	1188142	201681580
2.001952713	vips	1	403.2	36.5	5.072	0.486	202414833	60537544	77105266	17610	1170978	202413307
2.502436906	vips	1	403.2	37	5.064	0.486	201813280	62624432	77952658	17557	1143758	201811744
3.003009642	vips	1	403.2	37	5.064	0.486	200940806	63969935	78611611	17378	1130763	200953026
3.504146193	vips	1	403.2	37	5.064	0.486	207129151	61763242	79262515	17511	1167605	207165252
3.959716177	vips	1	403.2	36.5	5.064	0.486	194927795	57508332	66187409	4740	447750	194845494
0.500289951	vips	1	403.2	36.5	5.072	0.486	200821440	64537970	79983846	15178	1196821	200853296
1.000814699	vips	1	403.2	36.5	5.064	0.486	200536070	57758636	75429027	16576	1209073	200532759
1.5013058	vips	1	403.2	36	5.064	0.486	200951496	59423689	76160204	17208	1176483	200954229
2.001900548	vips	1	403.2	36.5	5.064	0.486	202037939	60655287	76904307	17596	1158742	202011986
2.502380502	vips	1	403.2	36.5	5.064	0.486	202964738	63502304	78672911	17666	1146220	202984945
3.003384322	vips	1	403.2	36.5	5.064	0.486	201120541	63555731	78225518	17489	1123931	201301762
3.503874536	vips	1	403.2	36.5	5.064	0.486	214154080	63455597	81387075	18028	1194194	213972240
3.946550181	vips	1	403.2	36.5	5.072	0.486	188183418	55763343	64369475	4178	449130	188149629
0.500304723	vips	1	403.2	36.5	5.072	0.486	199841262	64263561	79655737	15129	1194850	199874461
1.000943361	vips	1	403.2	36.5	5.064	0.486	201882705	58082125	75967022	16637	1221812	201877370
1.50152059	vips	1	403.2	36	5.064	0.486	201015379	59142865	75937558	17200	1178310	201018798
2.002017192	vips	1	403.2	36.5	5.064	0.486	201525615	60535843	76805891	17541	1171232	201524645
2.502724476	vips	1	403.2	36.5	5.064	0.486	202052557	62785556	78213669	17609	1149626	202050407
3.003286443	vips	1	403.2	36.5	5.064	0.486	202393896	64299581	78897199	17574	1129869	202392428
3.50386117	vips	1	403.2	36.5	5.064	0.486	214228254	63337089	81341341	17956	1199223	214226583
3.945241351	vips	1	403.2	36.5	5.064	0.486	187377922	55627543	63572949	4176	411961	187344337
0.500264809	vips	1	518.4	36.5	5.064	0.607	258035821	79872881	100211450	19601	1534595	258067655
1.000822801	vips	1	518.4	36.5	5.064	0.567	260814887	75131568	97189537	21504	1533908	260814328
1.501229331	vips	1	518.4	37	5.064	0.567	259800875	75966758	97133612	22257	1495323	259798381
2.001631277	vips	1	518.4	36.5	5.064	0.567	258817220	79107750	98498719	22337	1447956	258818799
2.502109266	vips	1	518.4	37	5.064	0.567	258648788	81971831	100160409	21943	1427077	258611057
3.002559337	vips	1	518.4	36.5	5.064	0.567	280892401	80080592	95063343	13885	980058	280944233
3.083400025	vips	1	518.4	36.5	5.064	0.567	45411392	13723086	18118695	1794	138165	45358300
0.500290573	vips	1	518.4	37	5.064	0.567	259980059	80534017	100988326	19796	1534121	260011734
1.000745161	vips	1	518.4	37	5.064	0.567	261073727	75443978	97602911	21623	1536117	261071972
1.501147194	vips	1	518.4	36.5	5.064	0.567	260142690	76419630	97519598	22459	1488141	260141676
2.001542404	vips	1	518.4	36.5	5.064	0.567	261175338	80060499	99661150	22495	1456148	261175281
2.502174026	vips	1	518.4	36.5	5.064	0.567	260789806	83636884	101681999	21927	1434247	260789959
3.002763406	vips	1	518.4	36.5	5.064	0.607	281570506	79672556	95185483	13415	937137	281585766
3.056516985	vips	1	518.4	37	5.064	0.567	31210892	9211015	12068395	1515	109736	31158468
0.500248785	vips	1	518.4	36.5	5.064	0.607	260152186	80433639	100895714	19750	1532708	260184499
1.000723877	vips	1	518.4	36.5	5.064	0.567	259601369	74781161	96873073	21492	1523536	259599965
1.501231366	vips	1	518.4	36.5	5.064	0.567	257507915	75791844	96806565	22052	1478633	257472638
2.001718853	vips	1	518.4	36.5	5.064	0.567	260508589	79768556	99416557	22476	1451905	260540187
2.502196549	vips	1	518.4	36.5	5.064	0.567	260638544	83281049	101544951	22197	1420919	260638470
3.002715442	vips	1	518.4	36.5	5.064	0.607	282770888	80164996	95323301	13661	966073	282786710
3.069851527	vips	1	518.4	36	5.064	0.567	37606922	11284232	14821787	1570	117266	37555789
0.500312678	vips	1	614.4	36.5	5.064	0.648	307786411	92942692	117195605	23411	1799553	307821201
1.000764108	vips	1	614.4	36.5	5.064	0.648	305885717	87293368	112820511	25355	1763366	305880546
1.502937194	vips	1	614.4	36.5	5.064	0.687	308678535	91245588	114910113	26194	1720641	308643708
2.003680765	vips	1	614.4	36.5	5.056	0.647	307432588	94523234	116646490	26191	1680178	307467213
2.504148184	vips	1	614.4	36.5	5.064	0.648	327598955	93676626	113980270	20141	1360724	327608254
2.625359985	vips	1	614.4	36.5	5.064	0.648	77646728	24233087	28760531	1819	193489	77599556
0.500219899	vips	1	614.4	36.5	5.064	0.648	308495036	93168137	117450807	23293	1800025	308528081
1.000785692	vips	1	614.4	36.5	5.064	0.648	308044194	88062636	113599503	25539	1764240	308040545
1.5012232	vips	1	614.4	37	5.064	0.647	309453195	92010018	116006467	26467	1726020	309452688
2.001584664	vips	1	614.4	37	5.056	0.647	308734199	95354582	117261044	26249	1672166	308735014
2.501967118	vips	1	614.4	37	5.064	0.648	327406689	93701043	113805783	19826	1343955	327417341
2.613536081	vips	1	614.4	36.5	5.064	0.648	73222513	22894069	26738605	1809	157785	73174058
0.500320461	vips	1	614.4	36.5	5.064	0.607	305628171	92419825	116697541	23299	1790761	305664061
1.000770923	vips	1	614.4	36.5	5.064	0.648	308561288	88206955	113741287	25635	1770009	308559895
1.501191958	vips	1	614.4	36.5	5.064	0.648	308053414	91842150	115727821	26420	1728936	308049988
2.001615909	vips	1	614.4	36.5	5.056	0.647	308016749	94685913	116828668	26325	1674177	308015431
2.502007411	vips	1	614.4	36.5	5.056	0.648	331214214	95180980	115150957	20222	1353746	331223502
2.615341829	vips	1	614.4	37	5.064	0.648	73276072	22853149	26684962	1816	158746	73228666
0.500207319	vips	1	710.4	36.5	5.064	0.728	355284347	104769905	132757400	26939	2049978	355318941
1.000571151	vips	1	710.4	37	5.056	0.728	357114964	101285024	130138855	29516	2008262	357110054
1.500978369	vips	1	710.4	36.5	5.056	0.728	356731199	105735583	132114766	30063	1938400	356732519
2.001359493	vips	1	710.4	37	5.056	0.728	365774800	110301820	137087707	29989	1956226	365770427
2.295527221	vips	1	710.4	37	5.056	0.728	223546249	62830665	74667346	6876	613937	223511323
0.500186419	vips	1	710.4	36.5	5.056	0.648	357837508	105740889	133964127	26988	2057464	357835646
1.000596332	vips	1	710.4	37	5.056	0.728	356267766	101365634	129929126	29402	1998414	356300122
1.500923952	vips	1	710.4	37	5.056	0.728	357364293	106360966	132514183	29987	1936089	357363904
2.001268707	vips	1	710.4	36.5	5.056	0.728	366077877	110537511	137072172	30044	1951320	366056311
2.292508128	vips	1	710.4	37	5.056	0.728	223578845	63091757	74977567	6984	619430	223561962
0.500210937	vips	1	710.4	37	5.056	0.768	358039134	105939784	134212444	27094	2066832	358075329
1.000585993	vips	1	710.4	37	5.056	0.728	356418898	101019441	129881144	29415	2011310	356418008
1.50099506	vips	1	710.4	37	5.056	0.728	357584058	106145881	132422719	29883	1942366	357577545
2.001319125	vips	1	710.4	37	5.056	0.728	363492958	109378640	135852437	29744	1939619	363495205
2.286676784	vips	1	710.4	36.5	5.056	0.728	221186380	62295999	72265156	6836	524792	221147172
0.50024827	vips	1	921.6	36.5	5.056	0.768	462922920	131292166	166899947	34410	2550950	462963028
1.000623678	vips	1	921.6	36.5	5.056	0.889	462154475	129350579	164109469	37268	2466923	462150814
1.500983461	vips	1	921.6	37	5.048	0.928	458825020	136971147	168060489	36849	2379599	458819289
1.820835056	vips	1	921.6	37	5.048	0.928	322672901	88435090	106748854	14698	1036514	322634282
0.50023732	vips	1	921.6	36.5	5.056	0.808	460973411	131081066	167225914	34580	2598379	461008501
1.000543183	vips	1	921.6	37	5.056	0.889	462799559	129995634	165380768	37684	2509216	462800358
1.500817587	vips	1	921.6	37	5.056	0.889	462004976	136743475	169320842	37397	2437691	461999006
1.807714754	vips	1	921.6	37	5.048	0.888	304641792	84574441	102542168	13170	1006691	304603837
0.500187047	vips	1	921.6	36.5	5.056	0.768	462833662	131960797	167524976	34586	2553405	462873946
1.000557276	vips	1	921.6	37	5.056	0.889	460645420	129203598	164059571	37090	2453463	460637723
1.500894846	vips	1	921.6	37	5.056	0.889	462989157	138967694	170087660	37250	2382963	462988111
1.825440132	vips	1	921.6	37	5.048	0.888	328162306	89957569	108625227	15277	1053185	328122736
0.500173911	vips	1	1036.8	37	5.056	0.889	520923440	144800211	184756735	38396	2863623	520961438
1.007658255	vips	1	1036.8	37	5.048	0.969	514339955	142229803	180063680	41057	2716639	514296861
1.507919667	vips	1	1036.8	37	5.048	0.969	517160132	144883183	182424137	40488	2664976	517200038
1.678408906	vips	1	1036.8	37	5.048	1.009	186452322	53814201	59533578	3567	311075	186409679
0.500175984	vips	1	1036.8	37	5.056	0.808	523470334	146669585	186383358	38699	2846910	523508516
1.000470408	vips	1	1036.8	37.5	5.048	0.969	522861390	145791563	183815446	41765	2722892	522858050
1.500754675	vips	1	1036.8	37.5	5.048	0.969	541993743	150153743	189678159	41099	2646433	542007128
1.630805716	vips	1	1036.8	37.5	5.048	0.969	141311425	44612670	46438804	1820	200346	141255365
0.500166494	vips	1	1036.8	37.5	5.056	0.889	520281236	145246459	185058956	38350	2841529	520315929
1.000529243	vips	1	1036.8	38	5.048	0.969	522075483	145995630	184482351	41776	2748270	522076558
1.500876054	vips	1	1036.8	38	5.048	0.969	545882978	151458202	191134839	41084	2642654	545895616
1.626657513	vips	1	1036.8	37.5	5.048	0.969	136463512	43056249	45352018	1811	210694	136407434
0.500229601	vips	1	1132.8	37	5.056	0.808	551665119	152115394	193986661	40378	3011115	551705884
1.000503006	vips	1	1132.8	37.5	5.048	1.009	550613174	152602140	192644956	43712	2904533	550609701
1.500842149	vips	1	1132.8	37.5	5.048	1.009	571599236	160584150	196086627	36891	2529581	571612814
1.563300609	vips	1	1132.8	38	5.048	1.049	67137881	19314669	24099375	1815	181238	67078968
0.500228885	vips	1	1132.8	38	5.056	0.849	552844473	152887839	195242669	40739	3019711	552879935
1.000569648	vips	1	1132.8	38	5.048	1.009	554335825	153700061	194028867	44023	2883905	554333296
1.500916617	vips	1	1132.8	37.5	5.048	1.009	575407375	162494156	197405281	35921	2479135	575507153
1.544578928	vips	1	1132.8	37.5	5.048	1.009	49975532	13647107	17992942	1742	131753	49834925
0.500171392	vips	1	1132.8	37.5	5.056	0.889	553583295	153465361	195177780	40507	3015662	553624183
1.00051461	vips	1	1132.8	38	5.048	1.009	552357492	153380940	193077649	43699	2889212	552352803
1.50082695	vips	1	1132.8	37.5	5.048	1.049	569828527	159750968	195623644	37777	2538641	569842136
1.568103533	vips	1	1132.8	38	5.048	1.049	78237601	23094177	28061904	1830	207256	78179610
0.500160872	vips	1	1224	37.5	5.048	1.049	602473560	163963500	209590247	43905	3236506	602512480
1.000447529	vips	1	1224	38	5.04	1.169	603440880	166144968	209432620	47457	3099179	603434692
1.430301609	vips	1	1224	38	5.04	1.169	547199338	152563733	185187250	31291	2114072	547158899
0.500183628	vips	1	1224	38.5	5.048	0.928	605205932	164990757	210027936	44112	3221696	605253876
1.000452573	vips	1	1224	38.5	5.048	1.128	606668715	167385182	209989315	47716	3091904	606658857
1.431664613	vips	1	1224	38	5.04	1.169	549347832	152879966	186392282	31198	2176452	549301822
0.50023013	vips	1	1224	38	5.048	1.009	602295410	163782286	209143332	44017	3225263	602334187
1.000515575	vips	1	1224	38	5.04	1.169	597862021	164468769	207105845	47206	3072247	597862709
1.438291686	vips	1	1224	38.5	5.04	1.169	550695176	153110336	185529723	31460	2138235	550647759
0.500147247	vips	1	1428	38.5	5.04	1.29	705321158	186701996	237797675	50671	3644290	705356597
1.000406218	vips	1	1428	39	5.032	1.489	702133466	193056625	239480888	53979	3465281	702149032
1.258621155	vips	1	1428	39	5.032	1.529	392292949	104767273	128045006	18537	1389479	392234216
0.500237385	vips	1	1428	38	5.04	1.209	699641190	185241176	236224490	49865	3652438	699804803
1.000481023	vips	1	1428	38.5	5.032	1.489	703473696	192732970	239375556	53760	3483502	703351097
1.27110808	vips	1	1428	39.5	5.032	1.529	406102025	108201568	132210960	19381	1448180	406052877
0.500152671	vips	1	1428	39	5.04	1.209	697817503	183926968	234914701	49927	3605569	697858150
1.000399618	vips	1	1428	39.5	5.032	1.489	703805359	192190508	239339736	53858	3458964	703802559
1.263265697	vips	1	1428	39.5	5.032	1.529	397009725	105790819	127381874	18840	1321487	396964024
0.500172797	vips	1	1479	39	5.04	1.29	731208648	192263493	245100408	52161	3774973	731265931
1.000566955	vips	1	1479	39.5	5.032	1.569	730061616	199008483	246382204	55292	3566187	730171912
1.223694704	vips	1	1479	39.5	5.024	1.647	354063454	92563229	111117744	15206	1101014	353887993
0.500149064	vips	1	1479	40	5.032	1.29	727964832	192101552	244656808	52061	3725058	728010095
1.000392873	vips	1	1479	39.5	5.032	1.567	729767872	199102273	246664122	55335	3543665	729761826
1.228875184	vips	1	1479	40	5.024	1.607	360533398	94758633	114261945	15831	1139240	360486208
0.50015538	vips	1	1479	39.5	5.032	1.368	730537447	192324777	244830495	52079	3749745	730579495
1.00045764	vips	1	1479	39.5	5.032	1.567	731497622	199558849	246821656	55432	3545448	731495452
1.229387615	vips	1	1479	40	5.024	1.647	359182590	94962464	115975540	15865	1213970	359134795
