Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	L1I_CACHE	BUS_CYCLES	BUS_ACCESS_PERIPH	BR_RETURN_SPEC
2.503868107	freqmine	307.2	35.0	5.072	0.405	153023019	46053058	58821694	153019426	1194	2555217
3.004547094	freqmine	307.2	35.5	5.072	0.365	154166345	47943841	60058890	154165532	1264	2603101
3.505105453	freqmine	307.2	35.0	5.072	0.405	155202134	48748301	60700720	155202065	1224	2641763
4.005663971	freqmine	307.2	35.0	5.072	0.405	153188401	49551528	60689001	153188086	1315	2634616
4.506273011	freqmine	307.2	35.0	5.072	0.405	169181997	50557292	65092177	169181463	1347	2803504
4.705475740	freqmine	307.2	35.5	5.072	0.405	70561598	19709395	29077597	70538268	561	828610
0.500518241	freqmine	307.2	35.0	5.072	0.405	155030639	52138176	63331384	155050487	1403	2643601
1.001240550	freqmine	307.2	35.0	5.072	0.405	153105039	43638910	57874892	153103672	1168	2486894
1.501799991	freqmine	307.2	35.0	5.072	0.405	154951045	45444293	59040052	154951216	1275	2553900
2.002657409	freqmine	307.2	35.0	5.072	0.405	154730838	46162620	59333869	154729047	1365	2565802
2.503253624	freqmine	307.2	35.5	5.072	0.405	154079584	46358897	59372263	154079360	1156	2567502
3.003887861	freqmine	307.2	35.0	5.072	0.405	152342189	47473971	59306646	152339823	1574	2573247
3.504559288	freqmine	307.2	35.0	5.072	0.405	151301219	47332542	59047236	151300906	1263	2565475
4.005256809	freqmine	307.2	35.0	5.072	0.405	154080212	49782590	61008670	154079434	1166	2649209
4.506055220	freqmine	307.2	34.5	5.072	0.405	167465129	50200747	64534034	167464426	1262	2776538
4.709304356	freqmine	307.2	35.5	5.072	0.405	70489024	19708399	29115840	70467776	525	832729
0.500520782	freqmine	307.2	35.0	5.072	0.405	152825587	51586018	62721324	152845728	1208	2609486
1.001167764	freqmine	307.2	35.0	5.064	0.405	154352412	43961290	58328285	154352881	1259	2510647
1.501742715	freqmine	307.2	35.0	5.072	0.405	154726641	45334826	59031580	154725182	1337	2544218
2.002517306	freqmine	307.2	34.5	5.072	0.405	154431055	45897549	59115969	154490899	1327	2551736
2.503090957	freqmine	307.2	35.5	5.072	0.405	155649536	47175276	60057490	155587332	1259	2608321
3.004206859	freqmine	307.2	35.0	5.072	0.405	153538215	47796173	59893408	153678920	1170	2593361
3.504871503	freqmine	307.2	35.0	5.072	0.405	153696822	47993911	59879734	153552762	1264	2597106
4.005432864	freqmine	307.2	35.0	5.072	0.405	153480924	49560599	60756826	153478711	1213	2639062
4.506054592	freqmine	307.2	35.0	5.072	0.405	167222957	50057062	64329195	167259245	1392	2765906
4.715085799	freqmine	307.2	35.0	5.072	0.405	72214391	20012334	29771060	72158116	531	849392
0.500434515	freqmine	403.2	35.0	5.064	0.486	201749892	65006200	80468732	201768977	1212	3402087
1.001057733	freqmine	403.2	35.0	5.064	0.486	203225833	58316740	76297250	203223815	1287	3325040
1.501505531	freqmine	403.2	35.0	5.072	0.486	201968437	59607746	76402850	201969354	1179	3330859
2.002075520	freqmine	403.2	34.5	5.072	0.486	202647426	60744698	77109757	202645934	1346	3378804
2.502697542	freqmine	403.2	34.5	5.064	0.486	201955212	62919452	78076478	201954218	1335	3414383
3.003186490	freqmine	403.2	35.0	5.072	0.486	201620040	64197600	78688646	201619631	1289	3451977
3.503782836	freqmine	403.2	35.0	5.072	0.486	215905877	63423359	81979160	215939855	1427	3560906
3.607649084	freqmine	403.2	35.0	5.064	0.486	50964314	14929908	22131184	50906868	343	509564
0.500381738	freqmine	403.2	35.0	5.072	0.446	199612602	64181249	79603522	199633838	1261	3349231
1.001013222	freqmine	403.2	34.5	5.072	0.486	201358782	58019772	75847603	201356348	1358	3290925
1.501491370	freqmine	403.2	34.5	5.064	0.445	200046844	59055321	75908615	200047282	1201	3294178
2.001946705	freqmine	403.2	34.5	5.072	0.446	202713842	61196273	77690070	202712811	1137	3388958
2.502436990	freqmine	403.2	34.5	5.072	0.446	202810824	63149888	78551017	202792391	1302	3419139
3.003003059	freqmine	403.2	34.5	5.064	0.486	200867931	63887386	78438876	200882524	1166	3420263
3.503535013	freqmine	403.2	35.0	5.064	0.446	216062162	63313590	81928876	216149059	1377	3541545
3.610942701	freqmine	403.2	35.0	5.072	0.446	50747611	14538221	22335008	50637826	269	480744
0.500297448	freqmine	403.2	35.0	5.072	0.486	200783453	64325366	79819711	200803655	1531	3350486
1.000916779	freqmine	403.2	35.0	5.072	0.486	202257707	58152270	76124842	202257065	1172	3287469
1.501368660	freqmine	403.2	35.0	5.064	0.445	202262889	59575760	76603984	202259457	1324	3307600
2.001834917	freqmine	403.2	34.5	5.072	0.446	202844504	61227298	77647807	202845117	1336	3374316
2.502429093	freqmine	403.2	35.0	5.064	0.446	202344253	62848826	78260567	202388341	1313	3399850
3.003226817	freqmine	403.2	35.0	5.064	0.486	203222353	64602017	79348881	203175412	1372	3454137
3.503700107	freqmine	403.2	34.5	5.072	0.446	222270310	64431782	83996488	222274099	1311	3595605
3.589251328	freqmine	403.2	34.5	5.072	0.446	37241593	11827627	17235304	37215572	221	343704
0.500295398	freqmine	518.4	34.5	5.064	0.526	259436075	80367115	100707256	259457480	1235	4304714
1.000726634	freqmine	518.4	35.0	5.064	0.567	260898524	75254100	97195751	260896155	1181	4261650
1.501182141	freqmine	518.4	35.0	5.064	0.567	258804481	76073562	97073264	258802969	1321	4261424
2.001782653	freqmine	518.4	34.5	5.064	0.567	260581551	79686704	99174496	260579574	1307	4361262
2.502143889	freqmine	518.4	35.0	5.064	0.567	260097507	82157588	100333555	260097519	1449	4410343
2.860933642	freqmine	518.4	34.5	5.064	0.567	208943275	58318526	80460803	208919708	1008	3029338
0.500356160	freqmine	518.4	34.5	5.064	0.567	257889172	79843952	100077089	257911362	1355	4255927
1.000796177	freqmine	518.4	34.5	5.064	0.567	259336924	74691550	96581180	259334281	1371	4210369
1.501172859	freqmine	518.4	34.5	5.064	0.567	259661886	76239040	97384642	259658860	1280	4260121
2.001826892	freqmine	518.4	35.0	5.064	0.567	260533821	79706613	99211719	260533967	1274	4345455
2.502347016	freqmine	518.4	34.5	5.064	0.567	260880020	82685009	100840725	260882123	1300	4420712
2.841364945	freqmine	518.4	34.5	5.064	0.607	200078527	55903225	76877315	200051910	832	2883489
0.500353325	freqmine	518.4	35.0	5.064	0.567	258059185	80053023	100397645	258078613	1268	4241026
1.000859362	freqmine	518.4	35.0	5.064	0.567	256839605	73683858	95829794	256837255	1196	4138805
1.501296440	freqmine	518.4	35.0	5.064	0.567	259823424	76637619	97888612	259822618	1400	4246544
2.001680756	freqmine	518.4	35.0	5.064	0.567	260234914	79612583	99295550	260233723	1380	4322102
2.502059189	freqmine	518.4	35.0	5.064	0.567	259225597	82287272	100594474	259224399	1190	4370219
2.828236381	freqmine	518.4	35.0	5.064	0.607	193350390	53616663	74663938	193328268	964	2749861
0.500324394	freqmine	614.4	35.0	5.064	0.607	305755044	92498478	116743149	305776420	1255	4957617
1.000676445	freqmine	614.4	35.0	5.064	0.648	307222003	87842214	113588912	307197218	1172	4925897
1.501020111	freqmine	614.4	35.0	5.064	0.688	306879320	90847724	114638975	306900569	1297	4996573
2.001370758	freqmine	614.4	34.5	5.064	0.648	306783764	94299005	116579985	306782331	1188	5086433
2.428594973	freqmine	614.4	35.0	5.064	0.648	285223681	82328718	108811552	285199063	1251	4261478
0.500302233	freqmine	614.4	34.5	5.064	0.648	305874288	92245817	116650495	305893590	1426	4944800
1.000681031	freqmine	614.4	35.0	5.064	0.648	304976471	87249216	112679348	304977459	1273	4883991
1.501025141	freqmine	614.4	35.0	5.064	0.648	308668366	91312105	115351781	308666187	1229	5019828
2.001364460	freqmine	614.4	35.0	5.056	0.687	305323561	93391968	115481144	305322070	1298	5037288
2.434911914	freqmine	614.4	35.0	5.064	0.648	288781323	83275132	110011432	288756352	1080	4315340
0.500298770	freqmine	614.4	35.0	5.056	0.606	304990624	92242070	116318384	305011484	1201	4937156
1.000863744	freqmine	614.4	35.0	5.048	0.647	307401801	88037751	113547524	307400482	1374	4927938
1.501199077	freqmine	614.4	35.0	5.056	0.647	308969262	91671877	115563877	308968714	1442	5035212
2.001536391	freqmine	614.4	35.0	5.048	0.646	308035657	94344471	116520307	308034387	1281	5081877
2.419041943	freqmine	614.4	35.5	5.056	0.647	279786172	80780638	106728451	279760483	1215	4175627
0.500284315	freqmine	710.4	35.5	5.064	0.688	356694764	105474180	133629758	356715868	1462	5705748
1.000648632	freqmine	710.4	35.0	5.056	0.728	358506340	102159487	131301053	358505846	1242	5710066
1.500952167	freqmine	710.4	35.0	5.056	0.728	358134091	106361109	132982757	358107860	1211	5799116
2.001368622	freqmine	710.4	35.0	5.056	0.728	368643284	110944695	138215061	368707566	1573	5984640
2.102399810	freqmine	710.4	35.0	5.056	0.729	86604631	22504527	33562454	86538172	338	1013747
0.500211212	freqmine	710.4	35.0	5.064	0.648	358993119	106374875	134768543	359015497	1139	5752549
1.000626023	freqmine	710.4	35.0	5.056	0.728	358772355	102028973	130944056	358771710	1326	5703320
1.501010938	freqmine	710.4	35.0	5.056	0.728	357852257	106199317	132695677	357849445	1234	5787048
2.001343300	freqmine	710.4	35.5	5.056	0.728	367777810	110086672	137356608	367820791	1576	5958285
2.107933785	freqmine	710.4	35.5	5.056	0.728	82579817	21672258	32051234	82510061	271	960036
0.500303685	freqmine	710.4	35.0	5.064	0.687	356530411	105406993	133680051	356551562	1491	5661402
1.000751228	freqmine	710.4	35.5	5.056	0.728	357643767	101062390	129995331	357683003	1591	5626508
1.501048299	freqmine	710.4	35.5	5.056	0.728	357647206	106330876	132743603	357605789	1387	5751990
2.001357194	freqmine	710.4	35.5	5.056	0.728	370830089	110610849	138111342	370827801	1271	5965143
2.094892127	freqmine	710.4	35.5	5.056	0.728	77716645	20486935	30490359	77692389	234	878785
0.500202507	freqmine	921.6	35.5	5.056	0.808	463469416	131997725	167894593	463527151	1541	7279093
1.000499599	freqmine	921.6	36.0	5.056	0.889	463756455	130546829	165885391	463718192	1285	7292533
1.500834558	freqmine	921.6	36.0	5.048	0.888	463325840	138893991	170378870	463324079	1422	7490997
1.694930216	freqmine	921.6	35.5	5.048	0.889	198052756	51260555	71583432	198027261	598	2685447
0.500227581	freqmine	921.6	36.0	5.056	0.688	458483725	130871190	166430950	458507658	1522	7152538
1.000573341	freqmine	921.6	36.0	5.056	0.849	463730806	130201441	165504003	463726148	2677	7223949
1.500835350	freqmine	921.6	36.0	5.056	0.889	464167893	138405208	170188583	464169828	1627	7430508
1.675641672	freqmine	921.6	35.5	5.048	0.888	183003230	47444186	66960144	182974418	578	2436929
0.500266350	freqmine	921.6	36.0	5.048	0.808	462316290	131365039	166914275	462343957	1562	7175202
1.000554472	freqmine	921.6	35.5	5.056	0.889	461697223	129755114	164478635	461691660	1651	7201132
1.500819157	freqmine	921.6	36.0	5.056	0.889	461996118	138162718	169268728	461993275	1489	7403830
1.680271112	freqmine	921.6	36.0	5.048	0.888	190006082	48872427	68543768	189979079	771	2524709
0.500235483	freqmine	1036.8	36.0	5.056	0.768	520802793	145518319	185296786	520826435	1589	7914407
1.000512893	freqmine	1036.8	35.5	5.048	0.928	523242462	146009855	184494785	523241050	1452	8016391
1.500856765	freqmine	1036.8	36.5	5.048	0.969	541480156	152357976	195617775	541534375	1772	7991780
1.505280668	freqmine	1036.8	36.5	5.048	0.969	4561034	985251	1441405	4477011	11	57379
0.500353316	freqmine	1036.8	36.0	5.048	0.848	522980494	146284729	186139539	523152828	1466	7976741
1.000622672	freqmine	1036.8	36.5	5.04	0.967	520975363	145707316	183767098	520825853	1343	8012387
1.498575829	freqmine	1036.8	36.0	5.04	0.967	543577005	153354933	196414874	543546600	1667	8065187
0.500168589	freqmine	1036.8	36.0	5.056	0.849	519802692	145380923	184754151	519825834	1479	7971701
1.000442597	freqmine	1036.8	36.5	5.048	0.928	522189064	145997917	184127076	522188760	1652	8074217
1.500679887	freqmine	1036.8	36.5	5.048	0.969	545571741	154218478	197052034	545567618	1726	8156436
1.510961060	freqmine	1036.8	36.0	5.048	0.969	11351595	2921598	3696793	11325082	40	162009
0.500169803	freqmine	1132.8	36.5	5.056	0.849	552606459	153125057	194652936	552630605	1508	8374636
1.000433255	freqmine	1132.8	36.5	5.048	1.009	549109176	152435497	191725858	549108199	1624	8400197
1.434083929	freqmine	1132.8	36.5	5.048	1.009	504633249	140922775	180456280	504602555	1217	7423001
0.500228674	freqmine	1132.8	36.5	5.048	0.927	553203002	153161253	194981676	553225371	1477	8364933
1.000535788	freqmine	1132.8	36.5	5.04	1.008	554523550	154328566	194331627	554521160	1278	8482785
1.424735894	freqmine	1132.8	36.5	5.04	1.008	492812208	137752790	177028452	492784676	1386	7237101
0.500225409	freqmine	1132.8	36.5	5.056	0.889	551125591	153125078	194358946	551148066	1503	8435077
1.000512641	freqmine	1132.8	36.5	5.048	1.009	552670682	154134639	193687817	552670029	1621	8540776
1.439279501	freqmine	1132.8	36.5	5.048	1.009	510274653	142892515	182869351	510245145	1240	7578746
0.500258287	freqmine	1224.0	36.5	5.048	1.049	600299024	163272764	208573948	600421654	1637	8924051
1.000508450	freqmine	1224.0	37.0	5.04	1.169	604236792	166841383	209378354	604134950	1536	9141559
1.329623840	freqmine	1224.0	36.5	5.04	1.169	424013972	116836607	150816849	423985617	1052	6100393
0.500161684	freqmine	1224.0	36.5	5.048	0.969	601565494	164251261	209644633	601588798	1676	8947350
1.000406340	freqmine	1224.0	36.5	5.04	1.128	607702457	168766124	211651252	607699509	1482	9199809
1.317383647	freqmine	1224.0	36.5	5.04	1.169	406548189	110390207	144025552	406520385	889	5742959
0.500165344	freqmine	1224.0	36.5	5.048	1.049	599491678	163962067	208613303	599516847	1763	8987703
1.000489494	freqmine	1224.0	37.0	5.04	1.169	605100204	167769022	210342449	605098871	1542	9217529
1.328036532	freqmine	1224.0	37.0	5.04	1.169	419580037	114958069	148482601	419548515	1136	6014007
0.500151659	freqmine	1428.0	37.0	5.04	1.249	693718876	184187184	234981155	693743262	1569	10082037
1.000375975	freqmine	1428.0	37.5	5.032	1.449	706555211	193179365	240271632	706524385	1419	10461987
1.185017637	freqmine	1428.0	37.0	5.032	1.529	264482836	67602779	91253845	264481597	684	3471726
0.500181412	freqmine	1428.0	37.5	5.04	1.209	706653171	187757136	238956538	706649825	1591	10276740
1.000422564	freqmine	1428.0	37.0	5.032	1.449	698565876	190920276	237448093	698589914	1793	10342008
1.169147195	freqmine	1428.0	37.5	5.032	1.529	264347485	66919251	90412274	264318981	687	3450287
0.500151318	freqmine	1428.0	38.0	5.04	1.368	704312101	186872929	238663364	704336925	1608	10197086
1.000393524	freqmine	1428.0	38.0	5.032	1.489	703245234	192379978	239652262	703240232	1631	10398747
1.166865347	freqmine	1428.0	37.5	5.032	1.529	254869742	64148933	87512079	254842073	612	3289466
0.500152892	freqmine	1479.0	37.5	5.032	1.249	722985546	191131924	242662538	723012624	1590	10594089
1.000436204	freqmine	1479.0	37.5	5.032	1.489	730821417	198007899	245573246	730819402	1537	10854584
1.158442157	freqmine	1479.0	38.5	5.024	1.607	255171436	64248836	86800572	255138932	560	3337710
0.500155819	freqmine	1479.0	38.0	5.032	1.328	728656959	191006454	244233808	728685559	1589	10395159
1.000393516	freqmine	1479.0	39.0	5.032	1.567	720995163	196250893	243694555	721035974	1690	10529461
1.134266881	freqmine	1479.0	38.0	5.024	1.647	222190977	54306589	74914594	222113957	601	2764323
0.500191612	freqmine	1479.0	38.0	5.024	1.406	729380025	192194432	245382550	729404836	1601	10482986
1.000425569	freqmine	1479.0	38.5	5.016	1.564	724823176	197892943	245176296	724821812	1482	10638309
1.130058943	freqmine	1479.0	38.5	5.016	1.645	214555971	52500592	72838610	214524740	496	2680969
0.501271285	streamcluster	102.0	37.0	5.08	0.243	50389957	23907341	24786778	50408590	915	987976
1.003479103	streamcluster	102.0	37.0	5.08	0.202	50713346	13653950	18855637	50712507	1106	818948
1.505301182	streamcluster	102.0	37.0	5.08	0.203	51531889	14231066	19322722	51532950	950	842878
2.007166180	streamcluster	102.0	37.0	5.072	0.203	49422884	13754635	18701165	49429859	1009	810386
2.509381290	streamcluster	102.0	37.0	5.08	0.203	51011141	14662159	19446363	51001466	985	847176
3.011086701	streamcluster	102.0	36.5	5.08	0.203	50195412	14654348	19227376	50197062	1081	840635
3.514013598	streamcluster	102.0	37.0	5.08	0.203	50706116	14534784	19308451	50704725	1329	842829
4.016013600	streamcluster	102.0	37.5	5.08	0.203	49666820	14853819	19189802	49666655	1064	835287
4.517856723	streamcluster	102.0	37.0	5.08	0.203	49922012	14519338	19014672	49921800	1015	831475
5.019979280	streamcluster	102.0	36.5	5.08	0.203	50907978	15355196	19700975	50908424	1267	863663
5.521800945	streamcluster	102.0	37.0	5.08	0.203	50515148	15104090	19583788	50513624	1099	852983
6.023659538	streamcluster	102.0	37.0	5.08	0.203	50647212	15327547	19668824	50647344	1036	863070
6.525577768	streamcluster	102.0	36.5	5.08	0.203	50918287	15136588	19599714	50918269	1146	860488
7.027533342	streamcluster	102.0	37.0	5.08	0.203	51073530	15493744	19866515	51072556	1138	870810
7.529526314	streamcluster	102.0	37.0	5.08	0.203	51105760	15682905	19916616	51104666	1019	874276
8.031236259	streamcluster	102.0	37.0	5.08	0.203	50338543	15476684	19630739	50319924	1037	859555
8.532929484	streamcluster	102.0	37.0	5.08	0.203	50336511	15543223	19721076	50356235	1027	860086
9.034811881	streamcluster	102.0	37.0	5.08	0.203	50285385	15980395	19844479	50285215	1147	873383
9.536688289	streamcluster	102.0	37.0	5.08	0.203	51439154	16232991	20266172	51438410	1157	891684
10.038690012	streamcluster	102.0	37.0	5.08	0.203	49907947	15525117	19600975	49907178	1018	853110
10.540348029	streamcluster	102.0	37.0	5.08	0.203	50685013	16022539	19990896	50684427	975	878503
11.042174332	streamcluster	102.0	36.5	5.08	0.243	50279848	15980042	19831508	50279473	891	876777
11.544113658	streamcluster	102.0	36.5	5.08	0.162	50914032	16742684	20457581	50912442	988	896006
12.045887460	streamcluster	102.0	36.5	5.08	0.203	49970622	16019298	19742631	49971547	1067	867823
12.547729806	streamcluster	102.0	36.5	5.08	0.162	50678053	16616175	20343563	50676277	1046	891856
13.049543036	streamcluster	102.0	37.0	5.08	0.203	49304058	16339411	19825925	49303733	985	865768
13.551557626	streamcluster	102.0	37.0	5.08	0.162	50881751	15014780	19949438	50881550	1041	848135
14.053217780	streamcluster	102.0	36.5	5.08	0.162	57344355	17309214	22156342	57344482	1290	959853
14.464156867	streamcluster	102.0	36.5	5.08	0.162	57834159	14775782	20808857	57814893	1251	912146
0.501285674	streamcluster	102.0	36.5	5.08	0.243	50757966	23994885	25048935	50777039	936	990403
1.003534495	streamcluster	102.0	36.5	5.08	0.203	51607457	14022438	19277320	51607264	1141	835308
1.505358568	streamcluster	102.0	36.5	5.08	0.203	50806313	14136028	19181288	50805579	1049	829250
2.007292747	streamcluster	102.0	36.5	5.08	0.203	50618347	13975110	19056615	50619246	1027	821599
2.508788374	streamcluster	102.0	36.5	5.08	0.203	51074593	14703770	19531136	51053882	1192	843173
3.010849328	streamcluster	102.0	37.0	5.08	0.203	49740613	14498786	19103959	49802827	1127	828425
3.512606732	streamcluster	102.0	37.0	5.08	0.203	50444972	14673962	19351328	50401118	1155	839809
4.014646696	streamcluster	102.0	36.5	5.08	0.203	51226654	15258870	19828171	51253981	1143	856423
4.516492958	streamcluster	102.0	36.5	5.08	0.203	50515484	15010102	19493064	50487849	1049	844379
5.018727249	streamcluster	102.0	36.5	5.08	0.203	49960195	14626427	19148876	49993153	1112	826933
